Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
601800,15.16,49.48,318.94,258,250.71,191.79,7.29,35.87,0,0,0.57,0.46,0.44,0.5,0.5,2,0,2
601830,15.13,49.51,312.01,259.31,241.97,195.31,7.31,35.93,0.07,0.01,0.66,0.45,0.44,0.5,0.5,2,0,2
601860,15.13,51.77,323.54,259.76,248.01,199.08,7.31,35.93,0,0.04,0.75,0.46,0.44,0.51,0.51,2,0,2
601890,15.16,52.17,316.5,259.75,247.71,200.59,7.29,36.02,0,0.01,0.72,0.46,0.44,0.52,0.52,2,0,2
601920,15.14,52.25,316.56,265.11,243.7,205.08,7.34,35.91,0,0,0.82,0.47,0.44,0.51,0.51,2,0,2
601950,15.12,52.41,320.06,263.79,242,198.65,7.34,35.94,0,0.05,0.78,0.47,0.44,0.52,0.52,2,0,2
601980,15.18,52.48,307.29,254.41,239.56,200.89,7.3,35.94,0.04,0.04,0.79,0.45,0.44,0.51,0.51,2,0,2
602010,15.15,52.63,315.9,253.86,238.58,198.27,7.3,35.91,0,0,0.79,0.45,0.44,0.51,0.51,2,0,2
602040,15.13,52.7,306.49,257.84,251.98,201.51,7.32,35.9,0,0.02,0.77,0.45,0.44,0.51,0.51,2,0,2
602070,15.12,52.8,305.26,246.64,240.47,198.6,7.31,35.91,0,0.01,0.81,0.44,0.44,0.51,0.51,2,0,2
602100,15.16,52.9,305.13,252.89,249.1,203.73,7.28,35.92,0,0.01,0.76,0.44,0.44,0.51,0.51,2,0,2
602130,15.11,52.98,311.17,258.83,246.54,200.46,7.3,35.93,0,0.02,0.79,0.45,0.44,0.51,0.51,2,0,2
602160,15.22,53.1,314.06,261.83,242.43,196.88,7.33,35.93,0,0.01,0.82,0.46,0.44,0.51,0.51,2,0,2
602190,15.16,53.21,313,250.38,251.99,198.06,7.37,35.94,0,0.05,0.8,0.45,0.44,0.51,0.51,2,0,2
602220,15.14,53.35,315.4,261.78,245.64,200.73,7.29,36.01,0,0,0.8,0.46,0.44,0.52,0.52,2,0,2
602250,15.14,53.19,315.58,259.14,253.1,201.65,7.34,35.96,0,0.02,0.8,0.46,0.44,0.51,0.51,2,0,2
602280,15.17,52.97,309.71,250.22,245.28,198.85,7.34,35.86,0.01,0,0.82,0.45,0.44,0.51,0.51,2,0,2
602310,15.2,53.07,309.08,258.89,253.3,197,7.33,35.93,0.01,0.02,0.82,0.46,0.44,0.51,0.51,2,0,2
602340,15.22,53.13,300.5,255.62,242.61,193.93,7.29,35.91,0.01,0,0.8,0.45,0.44,0.51,0.51,2,0,2
602370,15.21,53.08,305.42,253.1,243.68,200.19,7.33,35.9,0.06,0.01,0.79,0.45,0.44,0.51,0.51,2,0,2
602400,15.2,53.18,312.13,264.56,242.74,193.85,7.29,35.87,0.02,0.01,0.82,0.46,0.44,0.51,0.51,2,0,2
602430,15.25,53.3,318.87,264.31,246.2,203.23,7.37,35.89,0,0.01,0.81,0.48,0.44,0.51,0.51,2,0,2
602460,15.24,53.34,302.73,252.72,245.75,196,7.35,35.93,0,0,0.8,0.45,0.44,0.51,0.51,2,0,2
602490,15.23,53.4,316.58,254.05,252.8,196.74,7.33,35.94,0,0,0.84,0.46,0.44,0.51,0.51,2,0,2
602520,15.2,53.44,313.95,252.63,243.88,199.17,7.35,35.93,0,0,0.75,0.46,0.44,0.51,0.51,2,0,2
602550,15.17,53.49,317.91,259,250.09,192.91,7.32,35.89,0,0,0.78,0.47,0.44,0.51,0.51,2,0,2
602580,15.25,53.54,318.05,254.34,238.66,202.08,7.3,35.94,0.01,0.02,0.8,0.46,0.44,0.51,0.51,2,0,2
602610,15.25,53.61,316.7,257.9,247.12,200.78,7.34,35.94,0,0,0.77,0.47,0.44,0.51,0.51,2,0,2
602640,15.19,53.66,308.73,264.22,242.7,197.91,7.37,35.88,0.04,0,0.78,0.47,0.44,0.51,0.51,2,0,2
602670,15.22,53.83,310.88,261.2,245.95,199.01,7.35,35.91,0,0.01,0.81,0.47,0.44,0.51,0.51,2,0,2
602700,15.23,53.83,311.5,256.09,249.74,194.57,7.33,35.88,0.01,0.01,0.79,0.46,0.44,0.51,0.51,2,0,2
602730,15.21,53.86,315.25,265.31,246.87,197.09,7.41,35.87,0.02,0,0.81,0.48,0.44,0.51,0.51,2,0,2
602760,16.96,53.58,307.52,263.6,247.54,194.76,7.38,35.91,0.04,0,0.82,0.51,0.44,0.51,0.51,2,0,2
602790,17.49,53.45,319.36,260.54,246.95,198.86,7.33,35.89,0,0.01,0.79,0.52,0.44,0.5,0.5,2,0,2
602820,17.55,53.44,305.72,260.12,246.59,194.1,7.33,35.88,0,0.02,0.8,0.51,0.44,0.5,0.5,2,0,2
602850,17.62,53.44,310.08,249.83,240.37,190.94,7.33,35.87,0,0.05,0.82,0.51,0.44,0.5,0.5,2,0,2
602880,17.69,53.49,302.1,255.63,249.2,193.86,7.36,35.86,0,0.02,0.75,0.52,0.44,0.5,0.5,2,0,2
602910,17.66,53.47,312.42,251.01,242.86,198.63,7.38,35.9,0.04,0.03,0.84,0.53,0.44,0.5,0.5,2,0,2
602940,17.73,53.52,319.71,248.78,241.34,187.12,7.4,35.85,0.03,0.05,0.74,0.54,0.44,0.5,0.5,2,0,2
602970,17.78,53.53,314.88,258.47,256.73,198.93,7.38,35.92,0.01,0.03,0.83,0.54,0.44,0.5,0.5,2,0,2
603000,17.83,53.54,317.65,251.46,246.76,192.09,7.36,35.87,0.03,0.01,0.79,0.54,0.44,0.5,0.5,2,0,2
603030,17.85,53.53,320.21,257.15,246.26,199.05,7.35,35.84,0.05,0,0.81,0.55,0.44,0.5,0.5,2,0,2
603060,17.9,53.48,308.15,252.1,243,192.64,7.35,35.85,0,0,0.84,0.54,0.44,0.5,0.5,2,0,2
603090,17.87,53.55,310.49,267.87,242.21,199.47,7.4,35.86,0.06,0,0.74,0.56,0.44,0.5,0.5,2,0,2
603120,17.98,53.49,302.62,259.5,248.79,195.06,7.37,35.85,0.01,0,0.83,0.55,0.44,0.5,0.5,2,0,2
603150,17.86,53.53,313.8,257.73,245.13,200.13,7.4,35.84,0.03,0,0.73,0.56,0.44,0.5,0.5,2,0,2
603180,17.8,53.64,314.93,253.5,246.17,196.39,7.41,35.84,0.05,0.03,0.85,0.57,0.44,0.5,0.5,2,0,2
603210,17.81,53.7,316.96,257.25,251.66,189.8,7.34,35.82,0,0,0.88,0.57,0.44,0.5,0.5,2,0,2
603240,17.77,53.66,308.98,253.01,257.07,198.6,7.35,35.85,0,0,0.78,0.56,0.44,0.5,0.5,2,0,2
603270,17.81,53.67,316.68,261,241.88,192.74,7.3,35.92,0,0.03,0.73,0.58,0.44,0.5,0.5,2,0,2
603300,17.77,53.71,302.86,250.8,249.23,195.08,7.39,35.84,0.01,0,0.75,0.56,0.44,0.5,0.5,2,0,2
603330,17.77,53.72,309.93,253.22,247.93,188.41,7.37,35.8,0,0,0.87,0.57,0.44,0.5,0.5,2,0,2
603360,17.79,53.76,312.37,250.77,240.99,200.91,7.38,35.84,0.03,0,0.82,0.58,0.44,0.5,0.5,2,0,2
603390,17.83,53.72,309.72,254.8,240.27,190.32,7.4,35.84,0,0,0.81,0.58,0.44,0.5,0.5,2,0,2
603420,17.72,53.75,307.93,264.79,241.72,193.05,7.38,35.88,0.02,0,0.81,0.59,0.44,0.5,0.5,2,0,2
603450,17.79,53.77,302.16,248.01,252.12,197.05,7.38,35.81,0,0,0.83,0.57,0.44,0.5,0.5,2,0,2
603480,17.82,53.72,306.46,262.55,248.93,196.9,7.43,35.82,0,0.04,0.84,0.6,0.44,0.5,0.5,2,0,2
603510,17.77,53.76,305.84,252.14,239.39,196.13,7.33,35.76,0.01,0,0.8,0.58,0.44,0.49,0.49,2,0,2
603540,17.75,53.77,309.2,259.97,254.12,192.97,7.42,35.79,0.02,0.02,0.87,0.6,0.44,0.49,0.49,2,0,2
603570,17.76,53.75,302.48,254.12,342.9,193.03,7.38,35.83,0.04,0,0.8,0.59,0.61,0.49,0.49,2,0,2
603600,17.76,53.77,308.73,259.56,332.96,191.57,7.36,35.84,0.02,0.04,0.8,0.6,0.59,0.49,0.49,2,0,2
603630,17.83,53.83,308.55,265.68,344.65,192.83,7.4,35.83,0.02,0,0.86,0.62,0.61,0.49,0.49,2,0,2
603660,17.68,55.21,311.3,256.72,339.13,194.34,7.4,35.88,0,0.07,0.93,0.61,0.61,0.5,0.5,2,0,2
603690,17.63,56.43,306.63,252.91,337.22,197.38,7.4,35.77,0,0,0.99,0.61,0.61,0.51,0.51,2,0,2
603720,17.59,56.59,313.81,251.62,341.61,196.67,7.36,35.79,0.01,0.05,0.98,0.61,0.61,0.51,0.51,2,0,2
603750,17.55,56.68,307.2,260.15,340.41,198.13,7.38,35.86,0.03,0.02,0.97,0.62,0.61,0.51,0.51,2,0,2
603780,17.51,56.76,312.12,258.57,342.34,206.27,7.37,35.88,0.01,0.05,1.02,0.62,0.62,0.51,0.51,2,0,2
603810,17.58,56.81,305.42,253,338.75,197.75,7.4,35.86,0.03,0.06,0.99,0.62,0.61,0.51,0.51,2,0,2
603840,17.61,56.84,308.66,257.25,348.21,197.59,7.37,35.86,0,0.04,1.01,0.62,0.62,0.51,0.51,2,0,2
603870,17.59,56.93,307.51,252.88,344.48,204.36,7.39,35.8,0,0.02,1.01,0.62,0.62,0.51,0.51,2,0,2
603900,17.57,56.99,303.8,257.68,346.15,202.14,7.38,35.82,0,0.09,0.99,0.63,0.62,0.52,0.52,2,0,2
603930,17.56,57.07,307.78,258.94,343.99,198.87,7.32,35.79,0.02,0.02,1.04,0.63,0.62,0.52,0.52,2,0,2
603960,17.59,57.11,311.47,248.5,351.38,198.57,7.39,35.76,0.05,0,1.09,0.63,0.64,0.52,0.52,2,0,2
603990,17.55,57.18,306.9,258.63,347.35,208.38,7.38,35.8,0,0.02,0.96,0.64,0.64,0.52,0.52,2,0,2
604020,17.58,57.21,313.09,258.67,353.14,200.24,7.41,35.85,0.02,0.04,1.05,0.65,0.64,0.52,0.52,2,0,2
604050,17.59,57.13,312.04,256.91,359.25,205.2,7.35,35.8,0.04,0.02,0.97,0.65,0.63,0.52,0.52,2,0,2
604080,17.57,57.13,308.66,262.07,357.24,203.88,7.39,35.8,0.07,0,0.99,0.65,0.64,0.52,0.52,2,0,2
604110,17.55,57.05,308.34,245.58,368.16,196.3,7.36,35.79,0,0.04,0.95,0.64,0.65,0.52,0.52,2,0,2
604140,17.57,57.01,315.73,250.5,351.06,205.53,7.35,35.83,0.07,0.08,1,0.65,0.64,0.52,0.52,2,0,2
604170,17.56,57.07,308.2,254.24,362.62,201.1,7.4,35.75,0.04,0.01,1.02,0.65,0.64,0.52,0.52,2,0,2
604200,17.55,57.11,319.54,252.6,356.68,204.56,7.39,35.77,0.03,0,1,0.66,0.64,0.52,0.52,2,0,2
604230,17.54,57.09,314.93,258.19,355.49,202.26,7.41,35.8,0.03,0,0.96,0.67,0.64,0.52,0.52,2,0,2
604260,17.57,57.11,314.33,262.03,358.66,204.72,7.37,35.83,0.01,0,1,0.67,0.64,0.52,0.52,2,0,2
604290,17.53,57.13,310.87,253.83,361.04,212.62,7.4,35.81,0.09,0.02,0.97,0.67,0.64,0.52,0.52,2,0,2
604320,17.55,57.14,314.01,253.03,366.88,205.73,7.43,35.81,0.02,0,1.01,0.67,0.64,0.53,0.53,2,0,2
604350,17.56,57.2,311.8,257.19,360.84,205.87,7.36,35.81,0.08,0.03,1.03,0.67,0.64,0.53,0.53,2,0,2
604380,17.57,57.16,313.28,251.5,355.12,197.66,7.38,35.78,0.09,0,0.96,0.68,0.64,0.53,0.53,2,0,2
604410,17.6,57.22,310.93,252.89,357.4,203.03,7.38,35.79,0,0.02,1,0.68,0.64,0.53,0.53,2,0,2
604440,17.6,57.19,312.11,248.16,363.94,209.34,7.4,35.82,0,0,1,0.68,0.64,0.53,0.53,2,0,2
604470,15.91,61.91,314.89,261.8,357.61,220.56,7.38,35.83,0,0,1.46,0.66,0.64,0.56,0.56,2,0,2
604500,15.62,63.74,301.7,253.42,349.36,214.2,7.4,35.81,0,0.03,1.69,0.64,0.64,0.57,0.57,2,0,2
604530,15.58,63.87,302.46,256.78,360.53,222.16,7.34,35.72,0,0.02,1.71,0.64,0.64,0.57,0.57,2,0,2
604560,15.67,63.62,303.09,252.52,363.05,223.16,7.37,35.76,0.03,0,1.62,0.64,0.64,0.57,0.57,2,0,2
604590,15.67,62.98,304.45,247.18,363.05,214.33,7.37,35.85,0,0.03,1.54,0.64,0.64,0.57,0.57,2,0,2
604620,15.69,63.1,303.21,253.48,361.73,219.61,7.41,35.79,0,0.03,1.59,0.65,0.64,0.58,0.58,2,0,2
604650,15.65,63.13,310.36,246.42,357.46,230.14,7.35,35.73,0,0,1.54,0.64,0.64,0.58,0.58,2,0,2
604680,15.64,63.13,315.59,258.04,361.5,223.78,7.38,35.76,0,0,1.56,0.66,0.64,0.58,0.58,2,0,2
604710,15.6,63.15,305.34,254.7,362.36,224.74,7.4,35.72,0,0,1.56,0.65,0.64,0.58,0.58,2,0,2
604740,15.57,63.34,311.15,259.04,364.08,223.94,7.41,35.81,0.03,0,1.61,0.66,0.64,0.59,0.59,2,0,2
604770,15.6,63.34,312.45,259.92,352.3,226.02,7.38,35.78,0.04,0.07,1.62,0.66,0.64,0.59,0.59,2,0,2
604800,15.55,63.31,310.06,262.49,356.99,228.65,7.39,35.8,0,0,1.56,0.66,0.64,0.59,0.59,2,0,2
604830,15.61,63.28,306.69,250.96,357.39,230.98,7.43,35.78,0.02,0,1.6,0.65,0.64,0.6,0.6,2,0,2
604860,15.48,63.49,311.07,255.19,354.84,230.45,7.43,35.76,0.05,0.05,1.62,0.66,0.64,0.6,0.6,2,0,2
604890,15.49,63.54,303.83,261.55,358.26,237.56,7.43,35.8,0.04,0,1.62,0.66,0.64,0.6,0.6,2,0,2
604920,15.46,63.57,313.54,253.33,366.1,234.78,7.42,35.72,0,0.09,1.64,0.66,0.64,0.6,0.6,2,0,2
604950,15.49,63.63,303.69,250.8,360.58,233.75,7.39,35.72,0.06,0,1.69,0.65,0.64,0.61,0.61,2,0,2
604980,15.45,63.77,306.56,251.41,357.53,237.79,7.35,35.8,0.03,0.01,1.76,0.65,0.64,0.61,0.61,2,0,2
605010,15.31,63.84,306.72,257.89,364.5,239.09,7.43,35.78,0,0.03,1.71,0.66,0.64,0.61,0.61,2,0,2
605040,15.34,63.87,310.54,253.67,360.79,237.58,7.4,35.78,0.01,0.06,1.65,0.65,0.64,0.62,0.62,2,0,2
605070,15.4,63.8,307.16,247.92,358.56,245.53,7.39,35.73,0.02,0.03,1.69,0.65,0.64,0.62,0.62,2,0,2
605100,15.41,63.73,307.12,255.47,358.04,238.26,7.37,35.75,0.01,0.04,1.67,0.65,0.64,0.62,0.62,2,0,2
605130,15.37,63.7,304.77,250.89,359.95,240.76,7.36,35.79,0,0.01,1.75,0.65,0.64,0.63,0.63,2,0,2
605160,15.36,63.75,311.58,255.88,356.14,244.15,7.37,35.79,0.04,0.03,1.69,0.66,0.64,0.63,0.63,2,0,2
605190,15.37,63.65,306.77,253.61,360.26,249,7.41,35.74,0.08,0.02,1.63,0.66,0.64,0.63,0.63,2,0,2
605220,15.34,63.61,309.97,252.41,355.41,250.16,7.39,35.71,0.01,0.02,1.68,0.66,0.64,0.63,0.63,2,0,2
605250,15.43,63.63,304.32,252.6,361.12,245.41,7.42,35.78,0.05,0,1.67,0.65,0.64,0.64,0.64,2,0,2
605280,15.39,63.52,313.08,258.95,358.34,253.86,7.41,35.83,0.03,0,1.6,0.67,0.64,0.64,0.64,2,0,2
605310,15.44,63.53,306.37,258.3,357.96,245.49,7.44,35.73,0.01,0.03,1.66,0.66,0.64,0.64,0.64,2,0,2
605340,15.43,63.42,302.99,249.37,361.97,243,7.4,35.72,0.02,0.02,1.64,0.65,0.64,0.64,0.64,2,0,2
605370,15.38,61.47,307.19,256.13,354.41,247.97,7.4,35.76,0.05,0,1.41,0.66,0.64,0.63,0.63,2,0,2
605400,15.41,59.13,302.92,253.43,359.66,239.71,7.44,35.75,0,0.03,1.2,0.66,0.64,0.62,0.62,2,0,2
605430,15.37,58.93,310.22,252.32,358.51,243.48,7.48,35.78,0.03,0,1.18,0.67,0.64,0.62,0.62,2,0,2
605460,15.37,58.96,304.22,241.66,351.21,246.35,7.48,35.72,0.02,0,1.22,0.65,0.64,0.62,0.62,2,0,2
605490,15.4,59.09,306.11,261.61,363.06,242.51,7.42,35.76,0.02,0,1.26,0.67,0.64,0.63,0.63,2,0,2
605520,15.36,58.88,305.75,247.1,359.58,244.48,7.38,35.72,0,0.02,1.2,0.65,0.64,0.63,0.63,2,0,2
605550,15.32,58.82,307.68,255.88,356.63,245.46,7.36,35.7,0.05,0.03,1.18,0.66,0.64,0.63,0.63,2,0,2
605580,15.34,58.69,300.61,250.31,369.88,239.56,7.44,35.75,0.05,0.02,1.18,0.66,0.64,0.63,0.63,2,0,2
605610,15.39,58.54,300.3,253.41,360,249.06,7.43,35.7,0.03,0.02,1.17,0.66,0.64,0.63,0.63,2,0,2
605640,15.44,58.4,309.66,256.62,364.79,245.6,7.41,35.76,0,0.02,1.2,0.67,0.64,0.63,0.63,2,0,2
605670,15.35,58.21,310.65,253.08,361.37,245.46,7.36,35.75,0,0,1.16,0.66,0.64,0.63,0.63,2,0,2
605700,15.35,58.11,293.25,259.67,353.28,247.32,7.41,35.72,0,0.01,1.15,0.66,0.64,0.63,0.63,2,0,2
605730,15.47,58.05,309.19,251.55,357.49,250.72,7.46,35.72,0,0,1.2,0.67,0.64,0.63,0.63,2,0,2
605760,15.35,57.86,307.39,255.87,359.37,247.41,7.4,35.77,0,0.02,1.18,0.67,0.64,0.63,0.63,2,0,2
605790,15.37,57.76,307.04,246.55,362.24,243.61,7.45,35.69,0,0,1.09,0.66,0.64,0.63,0.63,2,0,2
605820,15.32,57.63,309.76,248.52,354.3,253.49,7.4,35.7,0,0.06,1.1,0.66,0.64,0.63,0.63,2,0,2
605850,15.36,57.46,309.36,252.85,358.57,243.79,7.43,35.77,0,0.04,1.11,0.67,0.64,0.63,0.63,2,0,2
605880,15.42,57.27,307.82,254.06,357.32,251.34,7.43,35.69,0.01,0.01,1.09,0.67,0.64,0.63,0.63,2,0,2
605910,15.35,57.21,295.51,259.34,357.61,243.99,7.39,35.7,0,0,1.09,0.66,0.64,0.63,0.63,2,0,2
605940,15.39,57.01,300.75,249.17,354.73,241.79,7.43,35.7,0.02,0,1.02,0.66,0.64,0.63,0.63,2,0,2
605970,15.4,57.01,304.83,251.83,358.33,245.44,7.45,35.74,0.04,0.06,1.09,0.67,0.64,0.63,0.63,2,0,2
606000,15.34,56.9,308.31,264.2,362.12,245.27,7.42,35.7,0.03,0,1.1,0.68,0.64,0.63,0.63,2,0,2
606030,15.33,56.79,306.22,250.6,352.57,244.22,7.38,35.69,0,0.02,1.06,0.66,0.64,0.63,0.63,2,0,2
606060,15.34,56.71,312.89,258.73,355.5,241.91,7.42,35.65,0,0,1.04,0.68,0.64,0.63,0.63,2,0,2
606090,15.35,56.65,294.84,252.61,358.7,244.29,7.42,35.74,0.01,0.03,1.12,0.66,0.64,0.63,0.63,2,0,2
606120,15.43,56.65,301.13,256.4,358.18,251.05,7.38,35.72,0,0,1.03,0.67,0.64,0.63,0.63,2,0,2
606150,15.38,56.49,302.39,253.37,354,247.97,7.37,35.68,0.02,0,1.08,0.67,0.64,0.63,0.63,2,0,2
606180,15.41,56.4,310.21,254.47,354.63,244.12,7.42,35.7,0,0.02,1.02,0.68,0.64,0.63,0.63,2,0,2
606210,15.39,56.32,303.54,248.98,354.01,246.47,7.39,35.72,0.05,0,1.06,0.67,0.64,0.63,0.63,2,0,2
606240,15.4,56.28,309.7,264.53,356.61,250.18,7.43,35.7,0,0,1.06,0.69,0.64,0.63,0.63,2,0,2
606270,14.41,56.26,303.38,248.02,361.86,240.22,7.41,35.74,0,0,1.04,0.65,0.64,0.63,0.63,2,0,2
606300,12.87,56.82,304.84,246.04,359.1,251.81,7.43,35.71,0,0,1.1,0.62,0.64,0.64,0.64,2,0,2
606330,12.91,56.89,315.13,252.01,355.56,242.04,7.41,35.64,0.04,0.05,1.09,0.63,0.64,0.64,0.64,2,0,2
606360,12.91,56.85,294.9,260.44,358.77,250.77,7.43,35.68,0.01,0.01,1.05,0.62,0.64,0.64,0.64,2,0,2
606390,12.98,56.75,308.36,248.55,358.82,245.82,7.46,35.61,0,0.02,1.09,0.62,0.64,0.64,0.64,2,0,2
606420,13.02,56.65,310.28,252.68,357.66,253.18,7.42,35.63,0,0.03,1.04,0.62,0.64,0.64,0.64,2,0,2
606450,12.92,56.68,296.02,247.51,364.14,247.98,7.42,35.74,0.05,0.03,1.03,0.6,0.64,0.64,0.64,2,0,2
606480,12.96,56.64,304.25,252.74,365.03,249.93,7.48,35.68,0.01,0,1.05,0.61,0.64,0.64,0.64,2,0,2
606510,12.91,56.59,300.96,244.82,346.58,247.89,7.43,35.63,0,0,1.1,0.6,0.64,0.64,0.64,2,0,2
606540,12.81,56.58,301.59,254.47,356.25,249.35,7.43,35.64,0.02,0,1.05,0.6,0.64,0.64,0.64,2,0,2
606570,12.82,56.62,309.91,248.59,357.49,245.96,7.44,35.7,0.02,0.05,1.08,0.6,0.64,0.64,0.64,2,0,2
606600,12.85,56.61,309.47,253.44,359.01,247.92,7.37,35.7,0,0.03,1.1,0.6,0.64,0.64,0.64,2,0,2
606630,12.79,56.57,310.55,250.48,356.25,249.5,7.44,35.74,0,0,1.12,0.6,0.64,0.64,0.64,2,0,2
606660,12.76,56.6,306.86,246.08,362.62,253.56,7.45,35.69,0.04,0,1.11,0.59,0.64,0.64,0.64,2,0,2
606690,12.69,56.59,300.45,250.41,345.36,253.31,7.48,35.67,0,0,1.07,0.59,0.64,0.64,0.64,2,0,2
606720,12.68,56.52,308.59,252.22,357.42,251.03,7.45,35.72,0.01,0.04,1.08,0.59,0.64,0.64,0.64,2,0,2
606750,12.65,56.51,296.54,251.22,351.17,252.44,7.44,35.7,0.05,0,1.04,0.58,0.64,0.64,0.64,2,0,2
606780,12.68,56.58,300.89,259.41,359.5,247.49,7.44,35.67,0,0,1.15,0.59,0.64,0.64,0.64,2,0,2
606810,12.56,56.53,309.19,255.47,361.44,250.08,7.4,35.75,0,0.04,1.05,0.58,0.64,0.64,0.64,2,0,2
606840,12.59,56.55,306.55,245.6,359.18,252.12,7.39,35.67,0,0,1.08,0.57,0.64,0.64,0.64,2,0,2
606870,12.6,56.57,310.71,249.61,357.74,248.41,7.41,35.62,0,0,1.07,0.58,0.64,0.64,0.64,2,0,2
606900,12.63,56.56,289.49,254.35,365.59,241.71,7.4,35.69,0.05,0.03,1.13,0.56,0.64,0.64,0.64,2,0,2
606930,12.64,56.55,299.56,253.39,353.3,250.65,7.45,35.62,0,0,1.04,0.57,0.64,0.64,0.64,2,0,2
606960,12.57,56.5,303.3,245.49,353.19,251.84,7.43,35.66,0.04,0.02,1.06,0.56,0.64,0.64,0.64,2,0,2
606990,12.63,56.5,303.09,241.06,360.33,249.34,7.47,35.62,0.02,0.03,1.06,0.56,0.64,0.64,0.64,2,0,2
607020,12.6,56.54,302.55,254.99,357.31,250.08,7.45,35.68,0,0,1.07,0.56,0.64,0.65,0.65,2,0,2
607050,12.66,56.53,305.18,249.47,359.71,255.01,7.47,35.66,0.01,0.02,1.1,0.56,0.64,0.65,0.65,2,0,2
607080,12.52,56.51,303.3,251.84,354.56,259.22,7.46,35.66,0.09,0,1.09,0.55,0.64,0.65,0.65,2,0,2
607110,12.58,56.53,299.94,244.34,352.61,251.32,7.39,35.65,0.01,0,1,0.54,0.64,0.65,0.65,2,0,2
607140,12.56,56.53,302.32,248.17,352.97,252.44,7.45,35.62,0,0.01,1.08,0.55,0.64,0.65,0.65,2,0,2
607170,12.72,55.96,300.22,251.94,362.19,249.47,7.43,35.6,0,0.04,1.03,0.55,0.64,0.64,0.64,2,0,2
607200,13.16,53.24,306.58,259.26,357.76,240.52,7.45,35.68,0,0.04,0.84,0.57,0.64,0.63,0.63,2,0,2
607230,13.25,53.16,300.79,250.23,356.56,245.42,7.41,35.64,0.01,0,0.83,0.55,0.64,0.63,0.63,2,0,2
607260,13.19,53.09,302.72,251.16,358.84,245.63,7.45,35.65,0.05,0,0.84,0.55,0.64,0.63,0.63,2,0,2
607290,13.14,53.17,302.16,247.36,353.06,244.13,7.45,35.65,0,0.05,0.83,0.55,0.64,0.63,0.63,2,0,2
607320,13.14,53.25,302.5,258.58,357.1,246.63,7.46,35.62,0,0.03,0.89,0.56,0.64,0.63,0.63,2,0,2
607350,13.16,53.18,299.83,246.03,356.56,247.19,7.46,35.68,0,0,0.88,0.54,0.64,0.63,0.63,2,0,2
607380,13.12,53.07,299.69,241.25,356.5,243.62,7.43,35.63,0.03,0,0.85,0.53,0.64,0.63,0.63,2,0,2
607410,13.16,53.14,296.47,257.67,354.08,243.62,7.38,35.63,0,0,0.83,0.54,0.64,0.62,0.62,2,0,2
607440,13.19,53.03,298.96,260.79,358.7,241.35,7.4,35.63,0.01,0.03,0.82,0.54,0.64,0.62,0.62,2,0,2
607470,13.14,52.96,304.76,246.9,362.05,238.89,7.45,35.71,0,0,0.81,0.54,0.64,0.62,0.62,2,0,2
607500,13.19,53,311.9,249.73,358.73,244.81,7.45,35.65,0,0.02,0.86,0.55,0.64,0.62,0.62,2,0,2
607530,13.17,52.97,298.4,246.29,357.74,238.21,7.41,35.63,0.05,0.01,0.84,0.53,0.64,0.62,0.62,2,0,2
607560,13.18,52.83,305.68,248.46,358.67,244.51,7.39,35.63,0,0.03,0.81,0.53,0.64,0.62,0.62,2,0,2
607590,13.19,52.81,300.82,243.75,362.86,243.77,7.43,35.61,0.01,0,0.83,0.52,0.64,0.62,0.62,2,0,2
607620,13.2,52.69,297.31,255.72,360.56,242.72,7.42,35.62,0,0,0.83,0.53,0.64,0.62,0.62,2,0,2
607650,13.25,52.65,300.21,247.13,355.09,242.29,7.43,35.63,0.06,0.03,0.8,0.52,0.64,0.62,0.62,2,0,2
607680,13.21,52.56,297.53,260.38,369.29,236.71,7.4,35.6,0.02,0.09,0.81,0.53,0.64,0.62,0.62,2,0,2
607710,13.23,52.57,304.78,255.14,367.41,238.96,7.45,35.66,0.04,0.1,0.8,0.53,0.64,0.62,0.62,2,0,2
607740,13.23,52.53,308.17,246.84,358.62,238.85,7.47,35.66,0,0,0.88,0.53,0.64,0.61,0.61,2,0,2
607770,13.26,52.47,305.61,257.68,357.35,238.52,7.44,35.62,0,0.02,0.79,0.53,0.64,0.61,0.61,2,0,2
607800,13.23,52.51,313.14,259.03,363.19,235.94,7.45,35.56,0,0.04,0.87,0.54,0.64,0.61,0.61,2,0,2
607830,13.22,52.48,293.53,250.99,360.59,236.62,7.38,35.58,0,0,0.81,0.51,0.64,0.61,0.61,2,0,2
607860,13.27,52.43,299.19,251,358.46,240.89,7.42,35.59,0.02,0.01,0.81,0.51,0.64,0.61,0.61,2,0,2
607890,13.25,52.45,302.17,255.37,356.5,235.56,7.4,35.59,0.01,0,0.85,0.52,0.64,0.61,0.61,2,0,2
607920,13.21,52.49,303.51,249.4,368.28,232.67,7.45,35.63,0,0.01,0.8,0.51,0.64,0.61,0.61,2,0,2
607950,13.25,52.41,302.14,251.39,349.17,242.19,7.39,35.64,0,0,0.75,0.51,0.64,0.61,0.61,2,0,2
607980,13.24,52.41,298.03,248.16,352.7,238.26,7.44,35.61,0.01,0.02,0.77,0.5,0.64,0.61,0.61,2,0,2
