Time,v_LO_control,v_LE_control,c_LO_measured,c_RE_measured
8048,0.5,0.3,15.58,66.54
8049,0.5,0.3,15.58,66.54
8050,0.5,0.3,15.57,66.53
8051,0.5,0.3,15.58,66.54
8052,0.5,0.3,15.58,66.54
8053,0.5,0.3,15.58,66.53
8054,0.5,0.3,15.58,66.54
8055,0.5,0.3,15.58,66.54
8056,0.5,0.3,15.57,66.53
8057,0.5,0.3,15.58,66.53
8058,0.5,0.3,15.58,66.53
8059,0.5,0.3,15.57,66.53
8060,0.5,0.3,15.58,66.54
8061,0.5,0.3,15.57,66.53
8062,0.5,0.3,15.58,66.53
8063,0.5,0.3,15.57,66.53
8064,0.5,0.3,15.57,66.53
8065,0.5,0.3,15.58,66.54
8066,0.5,0.3,15.58,66.53
8067,0.5,0.3,15.58,66.53
8068,0.5,0.3,15.58,66.53
8069,0.5,0.3,15.57,66.53
8070,0.5,0.3,15.58,66.54
8071,0.5,0.3,15.58,66.54
8072,0.5,0.3,15.58,66.53
8073,0.5,0.3,15.58,66.53
8074,0.5,0.3,15.58,66.53
8075,0.5,0.3,15.57,66.53
8076,0.5,0.3,15.57,66.53
8077,0.5,0.3,15.58,66.53
8078,0.5,0.3,15.58,66.54
8079,0.5,0.3,15.58,66.53
8080,0.5,0.3,15.58,66.54
8081,0.5,0.3,15.58,66.54
8082,0.5,0.3,15.58,66.53
8083,0.5,0.3,15.58,66.53
8084,0.5,0.3,15.58,66.54
8085,0.5,0.3,15.58,66.53
8086,0.5,0.3,15.58,66.53
8087,0.5,0.3,15.57,66.53
8088,0.5,0.3,15.58,66.54
8089,0.5,0.3,15.58,66.53
8090,0.5,0.3,15.58,66.53
8091,0.5,0.3,15.58,66.53
8092,0.5,0.3,15.59,66.54
8093,0.5,0.3,15.57,66.53
8094,0.5,0.3,15.58,66.54
8095,0.5,0.3,15.58,66.53
8096,0.5,0.3,15.58,66.53
8097,0.5,0.3,15.58,66.53
8098,0.5,0.3,15.58,66.53
8099,0.5,0.3,15.58,66.53
8100,0.5,0.3,15.58,66.54
8101,0.5,0.3,15.57,66.53
8102,0.5,0.3,15.58,66.53
8103,0.5,0.3,15.57,66.53
8104,0.5,0.3,15.58,66.54
8105,0.5,0.3,15.57,66.53
8106,0.5,0.3,15.58,66.54
8107,0.5,0.3,15.57,66.53
8108,0.5,0.3,15.58,66.54
8109,0.5,0.3,15.57,66.54
8110,0.5,0.3,15.58,66.55
8111,0.5,0.3,15.58,66.56
8112,0.5,0.3,15.58,66.56
8113,0.5,0.3,15.58,66.57
8114,0.5,0.3,15.58,66.58
8115,0.5,0.3,15.58,66.6
8116,0.5,0.3,15.58,66.61
8117,0.5,0.3,15.58,66.63
8118,0.5,0.3,15.58,66.65
8119,0.5,0.3,15.58,66.67
8120,0.5,0.3,15.58,66.69
8121,0.5,0.3,15.58,66.72
8122,0.5,0.3,15.58,66.75
8123,0.5,0.3,15.58,66.78
8124,0.5,0.3,15.58,66.8
8125,0.5,0.3,15.58,66.83
8126,0.5,0.3,15.57,66.85
8127,0.5,0.3,15.58,66.89
8128,0.5,0.3,15.58,66.92
8129,0.5,0.3,15.57,66.94
8130,0.5,0.3,15.58,66.98
8131,0.5,0.3,15.58,67.02
8132,0.5,0.3,15.57,67.05
8133,0.5,0.3,15.57,67.08
8134,0.5,0.3,15.58,67.11
8135,0.5,0.3,15.58,67.15
8136,0.5,0.3,15.58,67.17
8137,0.5,0.3,15.58,67.2
8138,0.5,0.3,15.57,67.23
8139,0.5,0.3,15.58,67.27
8140,0.5,0.3,15.57,67.29
8141,0.5,0.3,15.59,67.33
8142,0.5,0.3,15.58,67.34
8143,0.5,0.3,15.58,67.37
8144,0.5,0.3,15.57,67.39
8145,0.5,0.3,15.58,67.42
8146,0.5,0.3,15.58,67.44
8147,0.5,0.3,15.58,67.46
8148,0.5,0.3,15.58,67.48
8149,0.5,0.3,15.57,67.5
8150,0.5,0.3,15.58,67.52
8151,0.5,0.3,15.58,67.54
8152,0.5,0.3,15.58,67.55
8153,0.5,0.3,15.58,67.57
8154,0.5,0.3,15.57,67.58
8155,0.5,0.3,15.57,67.6
8156,0.5,0.3,15.58,67.62
8157,0.5,0.3,15.58,67.63
8158,0.5,0.3,15.58,67.64
8159,0.5,0.3,15.58,67.65
8160,0.5,0.3,15.58,67.66
8161,0.5,0.3,15.58,67.68
8162,0.5,0.3,15.58,67.69
8163,0.5,0.3,15.58,67.69
8164,0.5,0.3,15.58,67.7
8165,0.5,0.3,15.58,67.71
8166,0.5,0.3,15.57,67.71
8167,0.5,0.3,15.58,67.72
8168,0.5,0.3,15.57,67.73
8169,0.5,0.3,15.58,67.74
8170,0.5,0.3,15.58,67.75
8171,0.5,0.3,15.58,67.75
8172,0.5,0.3,15.58,67.75
8173,0.5,0.3,15.58,67.76
8174,0.5,0.3,15.57,67.76
8175,0.5,0.3,15.58,67.77
8176,0.5,0.3,15.58,67.78
8177,0.5,0.3,15.57,67.77
8178,0.5,0.3,15.58,67.78
8179,0.5,0.3,15.58,67.78
8180,0.5,0.3,15.58,67.79
8181,0.5,0.3,15.58,67.79
8182,0.5,0.3,15.58,67.79
8183,0.5,0.3,15.57,67.79
8184,0.5,0.3,15.58,67.8
8185,0.5,0.3,15.58,67.8
8186,0.5,0.3,15.57,67.79
8187,0.5,0.3,15.58,67.8
8188,0.5,0.3,15.57,67.8
8189,0.5,0.3,15.58,67.81
8190,0.5,0.3,15.58,67.81
8191,0.5,0.3,15.57,67.8
8192,0.5,0.3,15.58,67.81
8193,0.5,0.3,15.58,67.81
8194,0.5,0.3,15.57,67.81
8195,0.5,0.3,15.58,67.81
8196,0.5,0.3,15.57,67.81
8197,0.5,0.3,15.58,67.81
8198,0.5,0.3,15.57,67.81
8199,0.5,0.3,15.58,67.82
8200,0.5,0.3,15.58,67.82
8201,0.5,0.3,15.58,67.82
8202,0.5,0.3,15.58,67.82
8203,0.5,0.3,15.58,67.82
8204,0.5,0.3,15.58,67.82
8205,0.5,0.3,15.58,67.82
8206,0.5,0.3,15.58,67.82
8207,0.5,0.3,15.58,67.82
8208,0.5,0.3,15.57,67.81
8209,0.5,0.3,15.58,67.82
8210,0.5,0.3,15.58,67.82
8211,0.5,0.3,15.58,67.82
8212,0.5,0.3,15.58,67.82
8213,0.5,0.3,15.58,67.82
8214,0.5,0.3,15.58,67.82
8215,0.5,0.3,15.58,67.82
8216,0.5,0.3,15.58,67.82
8217,0.5,0.3,15.58,67.82
8218,0.5,0.3,15.58,67.82
8219,0.5,0.3,15.58,67.82
8220,0.5,0.3,15.57,67.82
8221,0.5,0.3,15.57,67.82
8222,0.5,0.3,15.57,67.82
8223,0.5,0.3,15.58,67.82
8224,0.5,0.3,15.57,67.82
8225,0.5,0.3,15.57,67.82
8226,0.5,0.3,15.58,67.82
8227,0.5,0.3,15.58,67.82
8228,0.5,0.3,15.58,67.82
8229,0.5,0.3,15.58,67.83
8230,0.5,0.3,15.57,67.82
8231,0.5,0.3,15.57,67.82
8232,0.5,0.3,15.58,67.82
8233,0.5,0.3,15.58,67.82
8234,0.5,0.3,15.58,67.83
8235,0.5,0.3,15.58,67.83
8236,0.5,0.3,15.58,67.82
8237,0.5,0.3,15.58,67.82
8238,0.5,0.3,15.57,67.82
8239,0.5,0.3,15.57,67.82
8240,0.5,0.3,15.58,67.82
8241,0.5,0.3,15.58,67.83
8242,0.5,0.3,15.58,67.82
8243,0.5,0.3,15.58,67.82
8244,0.5,0.3,15.58,67.82
8245,0.5,0.3,15.58,67.82
8246,0.5,0.3,15.58,67.83
8247,0.5,0.3,15.58,67.82
8248,0.5,0.3,15.58,67.82
8249,0.5,0.3,15.58,67.83
8250,0.5,0.3,15.58,67.82
8251,0.5,0.3,15.57,67.82
8252,0.5,0.3,15.58,67.82
8253,0.5,0.3,15.58,67.82
8254,0.5,0.3,15.58,67.82
8255,0.5,0.3,15.57,67.82
8256,0.5,0.3,15.58,67.82
8257,0.5,0.3,15.58,67.82
8258,0.5,0.3,15.58,67.82
8259,0.5,0.3,15.58,67.82
8260,0.5,0.3,15.58,67.83
8261,0.5,0.3,15.58,67.82
8262,0.5,0.3,15.57,67.82
8263,0.5,0.3,15.58,67.82
8264,0.5,0.3,15.58,67.83
8265,0.5,0.3,15.57,67.82
8266,0.5,0.3,15.57,67.82
8267,0.5,0.3,15.58,67.83
8268,0.5,0.3,15.58,67.82
8269,0.5,0.3,15.57,67.82
8270,0.5,0.3,15.58,67.82
8271,0.5,0.3,15.58,67.82
8272,0.5,0.3,15.58,67.82
8273,0.5,0.3,15.58,67.83
8274,0.5,0.3,15.58,67.83
8275,0.5,0.3,15.58,67.83
8276,0.5,0.3,15.58,67.83
8277,0.5,0.3,15.58,67.82
8278,0.5,0.3,15.58,67.82
8279,0.5,0.3,15.58,67.83
8280,0.5,0.3,15.57,67.82
8281,0.5,0.3,15.57,67.82
8282,0.5,0.3,15.58,67.83
8283,0.5,0.3,15.58,67.82
8284,0.5,0.3,15.58,67.82
8285,0.5,0.3,15.58,67.83
8286,0.5,0.3,15.58,67.83
8287,0.5,0.3,15.58,67.83
8288,0.5,0.3,15.58,67.83
8289,0.5,0.3,15.57,67.82
8290,0.5,0.3,15.57,67.82
8291,0.5,0.3,15.57,67.82
8292,0.5,0.3,15.58,67.83
8293,0.5,0.3,15.57,67.82
8294,0.5,0.3,15.58,67.82
8295,0.5,0.3,15.58,67.82
8296,0.5,0.3,15.58,67.82
8297,0.5,0.3,15.58,67.83
8298,0.5,0.3,15.57,67.82
8299,0.5,0.3,15.58,67.82
8300,0.5,0.3,15.58,67.82
8301,0.5,0.3,15.58,67.82
8302,0.5,0.3,15.57,67.82
8303,0.5,0.3,15.58,67.82
8304,0.5,0.3,15.57,67.82
8305,0.5,0.3,15.58,67.83
8306,0.5,0.3,15.58,67.82
8307,0.5,0.3,15.58,67.82
8308,0.5,0.3,15.58,67.83
8309,0.5,0.3,15.58,67.83
8310,0.5,0.3,15.58,67.83
8311,0.5,0.3,15.58,67.82
8312,0.5,0.3,15.58,67.83
8313,0.5,0.3,15.57,67.82
8314,0.5,0.3,15.58,67.82
8315,0.5,0.3,15.58,67.82
8316,0.5,0.3,15.58,67.82
8317,0.5,0.3,15.58,67.82
8318,0.5,0.3,15.58,67.82
8319,0.5,0.3,15.58,67.82
8320,0.5,0.3,15.57,67.82
8321,0.5,0.3,15.58,67.83
8322,0.5,0.3,15.57,67.82
8323,0.5,0.3,15.58,67.82
8324,0.5,0.3,15.57,67.82
8325,0.5,0.3,15.57,67.82
8326,0.5,0.3,15.59,67.83
8327,0.5,0.3,15.57,67.82
8328,0.5,0.3,15.58,67.83
8329,0.5,0.3,15.57,67.82
8330,0.5,0.3,15.57,67.82
8331,0.5,0.3,15.58,67.83
8332,0.5,0.3,15.57,67.82
8333,0.5,0.3,15.58,67.82
8334,0.5,0.3,15.57,67.82
8335,0.5,0.3,15.58,67.82
8336,0.5,0.3,15.58,67.82
8337,0.5,0.3,15.57,67.82
8338,0.5,0.3,15.58,67.83
8339,0.5,0.3,15.58,67.83
8340,0.5,0.3,15.58,67.83
8341,0.5,0.3,15.57,67.82
8342,0.5,0.3,15.57,67.82
8343,0.5,0.3,15.58,67.82
8344,0.5,0.3,15.58,67.83
8345,0.5,0.3,15.58,67.82
8346,0.5,0.3,15.58,67.83
8347,0.5,0.3,15.58,67.83
8348,0.5,0.3,15.58,67.82
8349,0.5,0.3,15.58,67.82
8350,0.5,0.3,15.58,67.83
8351,0.5,0.3,15.58,67.83
8352,0.5,0.3,15.58,67.82
8353,0.5,0.3,15.58,67.82
8354,0.5,0.3,15.57,67.82
8355,0.5,0.3,15.58,67.82
8356,0.5,0.3,15.57,67.82
8357,0.5,0.3,15.57,67.82
8358,0.5,0.3,15.57,67.82
8359,0.5,0.3,15.58,67.83
8360,0.5,0.3,15.57,67.82
8361,0.5,0.3,15.57,67.82
8362,0.5,0.3,15.58,67.83
8363,0.5,0.3,15.58,67.82
8364,0.5,0.3,15.58,67.83
8365,0.5,0.3,15.57,67.82
8366,0.5,0.3,15.57,67.82
8367,0.5,0.3,15.58,67.82
8368,0.5,0.3,15.57,67.82
8369,0.5,0.3,15.58,67.82
8370,0.5,0.3,15.58,67.83
8371,0.5,0.3,15.58,67.82
8372,0.5,0.3,15.58,67.82
8373,0.5,0.3,15.58,67.82
8374,0.5,0.3,15.57,67.82
8375,0.5,0.3,15.58,67.82
8376,0.5,0.3,15.58,67.83
8377,0.5,0.3,15.58,67.83
8378,0.5,0.3,15.57,67.82
8379,0.5,0.3,15.57,67.82
8380,0.5,0.3,15.58,67.82
8381,0.5,0.3,15.58,67.83
8382,0.5,0.3,15.58,67.82
8383,0.5,0.3,15.57,67.82
8384,0.5,0.3,15.57,67.82
8385,0.5,0.3,15.58,67.83
8386,0.5,0.3,15.57,67.82
8387,0.5,0.3,15.58,67.82
8388,0.5,0.3,15.58,67.82
8389,0.5,0.3,15.57,67.82
8390,0.5,0.3,15.58,67.82
8391,0.5,0.3,15.57,67.82
8392,0.5,0.3,15.57,67.82
8393,0.5,0.3,15.58,67.82
8394,0.5,0.3,15.57,67.82
8395,0.5,0.3,15.58,67.83
8396,0.5,0.3,15.58,67.83
8397,0.5,0.3,15.58,67.82
8398,0.5,0.3,15.57,67.82
8399,0.5,0.3,15.58,67.83
8400,0.5,0.3,15.58,67.83
8401,0.5,0.3,15.58,67.82
8402,0.5,0.3,15.57,67.82
8403,0.5,0.3,15.58,67.82
8404,0.5,0.3,15.58,67.82
8405,0.5,0.3,15.58,67.82
8406,0.5,0.3,15.58,67.83
8407,0.5,0.3,15.57,67.82
8408,0.5,0.3,15.58,67.82
8409,0.5,0.3,15.58,67.82
8410,0.5,0.3,15.57,67.82
8411,0.5,0.3,15.57,67.82
8412,0.5,0.3,15.57,67.82
8413,0.5,0.3,15.57,67.82
8414,0.5,0.3,15.57,67.82
8415,0.5,0.3,15.57,67.82
8416,0.5,0.3,15.58,67.82
8417,0.5,0.3,15.57,67.82
8418,0.5,0.3,15.58,67.82
8419,0.5,0.3,15.58,67.83
8420,0.5,0.3,15.57,67.82
8421,0.5,0.3,15.58,67.83
8422,0.5,0.3,15.58,67.82
8423,0.5,0.3,15.57,67.82
8424,0.5,0.3,15.58,67.82
8425,0.5,0.3,15.58,67.82
8426,0.5,0.3,15.58,67.82
8427,0.5,0.3,15.58,67.83
8428,0.5,0.3,15.58,67.82
8429,0.5,0.3,15.58,67.82
8430,0.5,0.3,15.58,67.83
8431,0.5,0.3,15.57,67.82
8432,0.5,0.3,15.58,67.82
8433,0.5,0.3,15.58,67.83
8434,0.5,0.3,15.58,67.82
8435,0.5,0.3,15.58,67.83
8436,0.5,0.3,15.58,67.82
8437,0.5,0.3,15.58,67.82
8438,0.5,0.3,15.58,67.83
8439,0.5,0.3,15.58,67.82
8440,0.5,0.3,15.58,67.82
8441,0.5,0.3,15.58,67.82
8442,0.5,0.3,15.58,67.83
8443,0.5,0.3,15.58,67.82
8444,0.5,0.3,15.58,67.83
8445,0.5,0.3,15.57,67.82
8446,0.5,0.3,15.58,67.82
8447,0.5,0.3,15.58,67.82
8448,0.5,0.3,15.58,67.83
8449,0.5,0.3,15.57,67.82
8450,0.5,0.3,15.58,67.82
8451,0.5,0.3,15.58,67.83
8452,0.5,0.3,15.57,67.82
8453,0.5,0.3,15.58,67.82
8454,0.5,0.3,15.58,67.82
8455,0.5,0.3,15.58,67.82
8456,0.5,0.3,15.58,67.82
8457,0.5,0.3,15.58,67.83
8458,0.5,0.3,15.58,67.82
8459,0.5,0.3,15.58,67.82
8460,0.5,0.3,15.58,67.83
8461,0.5,0.3,15.58,67.82
8462,0.5,0.3,15.57,67.82
8463,0.5,0.3,15.57,67.82
8464,0.5,0.3,15.58,67.82
8465,0.5,0.3,15.57,67.82
8466,0.5,0.3,15.57,67.82
8467,0.5,0.3,15.58,67.83
8468,0.5,0.3,15.58,67.82
8469,0.5,0.3,15.58,67.83
8470,0.5,0.3,15.58,67.83
8471,0.5,0.3,15.58,67.82
8472,0.5,0.3,15.58,67.82
8473,0.5,0.3,15.57,67.82
8474,0.5,0.3,15.58,67.82
8475,0.5,0.3,15.58,67.82
8476,0.5,0.3,15.57,67.82
8477,0.5,0.3,15.57,67.82
8478,0.5,0.3,15.57,67.82
8479,0.5,0.3,15.58,67.82
8480,0.5,0.3,15.57,67.82
8481,0.5,0.3,15.58,67.82
8482,0.5,0.3,15.58,67.83
8483,0.5,0.3,15.58,67.83
8484,0.5,0.3,15.58,67.83
8485,0.5,0.3,15.58,67.82
8486,0.5,0.3,15.58,67.82
8487,0.5,0.3,15.57,67.82
8488,0.5,0.3,15.57,67.82
8489,0.5,0.3,15.58,67.82
8490,0.5,0.3,15.58,67.82
8491,0.5,0.3,15.58,67.82
8492,0.5,0.3,15.57,67.82
8493,0.5,0.3,15.58,67.83
8494,0.5,0.3,15.58,67.82
8495,0.5,0.3,15.58,67.82
8496,0.5,0.3,15.58,67.82
8497,0.5,0.3,15.58,67.82
8498,0.5,0.3,15.58,67.83
8499,0.5,0.3,15.58,67.82
8500,0.5,0.3,15.58,67.83
8501,0.5,0.3,15.58,67.83
8502,0.5,0.3,15.57,67.82
8503,0.5,0.3,15.57,67.82
8504,0.5,0.3,15.58,67.83
8505,0.5,0.3,15.58,67.82
8506,0.5,0.3,15.58,67.83
8507,0.5,0.3,15.58,67.83
8508,0.5,0.3,15.58,67.83
8509,0.5,0.3,15.58,67.83
8510,0.5,0.3,15.57,67.82
8511,0.5,0.3,15.58,67.82
8512,0.5,0.3,15.58,67.82
8513,0.5,0.3,15.58,67.83
8514,0.5,0.3,15.58,67.82
8515,0.5,0.3,15.58,67.82
8516,0.5,0.3,15.57,67.82
8517,0.5,0.3,15.58,67.82
8518,0.5,0.3,15.58,67.82
8519,0.5,0.3,15.58,67.83
8520,0.5,0.3,15.58,67.83
8521,0.5,0.3,15.57,67.82
8522,0.5,0.3,15.57,67.82
8523,0.5,0.3,15.58,67.83
8524,0.5,0.3,15.58,67.83
8525,0.5,0.3,15.58,67.82
8526,0.5,0.3,15.57,67.82
8527,0.5,0.3,15.58,67.82
8528,0.5,0.3,15.58,67.83
8529,0.5,0.3,15.58,67.82
8530,0.5,0.3,15.58,67.82
8531,0.5,0.3,15.58,67.82
8532,0.5,0.3,15.57,67.82
8533,0.5,0.3,15.57,67.82
8534,0.5,0.3,15.58,67.82
8535,0.5,0.3,15.58,67.82
8536,0.5,0.3,15.58,67.82
8537,0.5,0.3,15.58,67.83
8538,0.5,0.3,15.58,67.83
8539,0.5,0.3,15.58,67.82
8540,0.5,0.3,15.57,67.82
8541,0.5,0.3,15.58,67.83
8542,0.5,0.3,15.58,67.82
8543,0.5,0.3,15.58,67.83
8544,0.5,0.3,15.58,67.82
8545,0.5,0.3,15.57,67.82
8546,0.5,0.3,15.58,67.83
8547,0.5,0.3,15.58,67.83
8548,0.5,0.3,15.57,67.82
8549,0.5,0.3,15.57,67.81
8550,0.5,0.3,15.58,67.82
8551,0.5,0.3,15.58,67.83
8552,0.5,0.3,15.58,67.83
8553,0.5,0.3,15.58,67.82
8554,0.5,0.3,15.58,67.82
8555,0.5,0.3,15.58,67.83
8556,0.5,0.3,15.58,67.82
8557,0.5,0.3,15.57,67.82
8558,0.5,0.3,15.58,67.82
8559,0.5,0.3,15.58,67.82
8560,0.5,0.3,15.58,67.82
8561,0.5,0.3,15.57,67.82
8562,0.5,0.3,15.58,67.82
8563,0.5,0.3,15.58,67.83
8564,0.5,0.3,15.58,67.83
8565,0.5,0.3,15.59,67.83
8566,0.5,0.3,15.57,67.82
8567,0.5,0.3,15.58,67.82
8568,0.5,0.3,15.58,67.82
8569,0.5,0.3,15.57,67.82
8570,0.5,0.3,15.58,67.82
8571,0.5,0.3,15.58,67.83
8572,0.5,0.3,15.58,67.82
8573,0.5,0.3,15.58,67.82
8574,0.5,0.3,15.58,67.82
8575,0.5,0.3,15.57,67.82
8576,0.5,0.3,15.57,67.82
8577,0.5,0.3,15.58,67.82
8578,0.5,0.3,15.58,67.83
8579,0.5,0.3,15.58,67.82
8580,0.5,0.3,15.58,67.82
8581,0.5,0.3,15.58,67.83
8582,0.5,0.3,15.58,67.83
8583,0.5,0.3,15.58,67.83
8584,0.5,0.3,15.58,67.83
8585,0.5,0.3,15.58,67.83
8586,0.5,0.3,15.57,67.82
8587,0.5,0.3,15.58,67.83
8588,0.5,0.3,15.58,67.83
8589,0.5,0.3,15.57,67.82
8590,0.5,0.3,15.57,67.82
8591,0.5,0.3,15.57,67.82
8592,0.5,0.3,15.58,67.82
8593,0.5,0.3,15.57,67.82
8594,0.5,0.3,15.58,67.83
8595,0.5,0.3,15.58,67.83
8596,0.5,0.3,15.57,67.82
8597,0.5,0.3,15.58,67.82
8598,0.5,0.3,15.58,67.82
8599,0.5,0.3,15.58,67.82
8600,0.5,0.3,15.58,67.82
8601,0.5,0.3,15.57,67.82
8602,0.5,0.3,15.57,67.82
8603,0.5,0.3,15.58,67.82
8604,0.5,0.3,15.58,67.82
8605,0.5,0.3,15.57,67.82
8606,0.5,0.3,15.57,67.82
8607,0.5,0.3,15.58,67.82
8608,0.5,0.3,15.58,67.82
8609,0.5,0.3,15.58,67.82
8610,0.5,0.3,15.57,67.82
8611,0.5,0.3,15.58,67.83
8612,0.5,0.3,15.57,67.82
8613,0.5,0.3,15.57,67.82
8614,0.5,0.3,15.58,67.82
8615,0.5,0.3,15.58,67.83
8616,0.5,0.3,15.57,67.82
8617,0.5,0.3,15.58,67.83
8618,0.5,0.3,15.58,67.82
8619,0.5,0.3,15.57,67.82
8620,0.5,0.3,15.58,67.83
8621,0.5,0.3,15.57,67.82
8622,0.5,0.3,15.58,67.83
8623,0.5,0.3,15.57,67.82
8624,0.5,0.3,15.58,67.83
8625,0.5,0.3,15.58,67.82
8626,0.5,0.3,15.57,67.82
8627,0.5,0.3,15.57,67.82
8628,0.5,0.3,15.58,67.82
8629,0.5,0.3,15.58,67.82
8630,0.5,0.3,15.57,67.82
8631,0.5,0.3,15.57,67.82
8632,0.5,0.3,15.58,67.82
8633,0.5,0.3,15.58,67.83
8634,0.5,0.3,15.58,67.82
8635,0.5,0.3,15.57,67.82
8636,0.5,0.3,15.58,67.82
8637,0.5,0.3,15.58,67.82
8638,0.5,0.3,15.58,67.83
8639,0.5,0.3,15.58,67.82
8640,0.5,0.3,15.58,67.83
8641,0.5,0.3,15.57,67.82
8642,0.5,0.3,15.58,67.82
8643,0.5,0.3,15.58,67.83
8644,0.5,0.3,15.58,67.82
8645,0.5,0.3,15.57,67.82
8646,0.5,0.3,15.58,67.82
8647,0.5,0.3,15.59,67.83
8648,0.5,0.3,15.57,67.82
8649,0.5,0.3,15.58,67.83
8650,0.5,0.3,15.58,67.82
8651,0.5,0.3,15.58,67.82
8652,0.5,0.3,15.58,67.83
8653,0.5,0.3,15.58,67.82
8654,0.5,0.3,15.57,67.82
8655,0.5,0.3,15.57,67.82
8656,0.5,0.3,15.58,67.82
8657,0.5,0.3,15.58,67.82
8658,0.5,0.3,15.58,67.82
8659,0.5,0.3,15.58,67.82
8660,0.5,0.3,15.58,67.82
8661,0.5,0.3,15.58,67.82
8662,0.5,0.3,15.58,67.83
8663,0.5,0.3,15.58,67.82
8664,0.5,0.3,15.57,67.82
8665,0.5,0.3,15.57,67.82
8666,0.5,0.3,15.57,67.82
8667,0.5,0.3,15.58,67.82
8668,0.5,0.3,15.58,67.82
8669,0.5,0.3,15.57,67.82
8670,0.5,0.3,15.57,67.82
8671,0.5,0.3,15.58,67.82
8672,0.5,0.3,15.57,67.82
8673,0.5,0.3,15.57,67.82
8674,0.5,0.3,15.58,67.83
8675,0.5,0.3,15.58,67.82
8676,0.5,0.3,15.58,67.83
8677,0.5,0.3,15.58,67.83
8678,0.5,0.3,15.57,67.82
8679,0.5,0.3,15.58,67.83
8680,0.5,0.3,15.57,67.82
8681,0.5,0.3,15.58,67.83
8682,0.5,0.3,15.58,67.82
8683,0.5,0.3,15.58,67.82
8684,0.5,0.3,15.57,67.82
8685,0.5,0.3,15.57,67.82
8686,0.5,0.3,15.58,67.82
8687,0.5,0.3,15.57,67.82
8688,0.5,0.3,15.58,67.83
8689,0.5,0.3,15.57,67.82
8690,0.5,0.3,15.58,67.82
8691,0.5,0.3,15.58,67.82
8692,0.5,0.3,15.58,67.82
8693,0.5,0.3,15.58,67.83
8694,0.5,0.3,15.58,67.82
8695,0.5,0.3,15.57,67.82
8696,0.5,0.3,15.57,67.82
8697,0.5,0.3,15.58,67.83
8698,0.5,0.3,15.57,67.82
8699,0.5,0.3,15.57,67.82
8700,0.5,0.3,15.58,67.82
8701,0.5,0.3,15.58,67.83
8702,0.5,0.3,15.57,67.82
8703,0.5,0.3,15.57,67.82
8704,0.5,0.3,15.58,67.82
8705,0.5,0.3,15.58,67.82
8706,0.5,0.3,15.57,67.82
8707,0.5,0.3,15.58,67.83
8708,0.5,0.3,15.58,67.83
8709,0.5,0.3,15.58,67.82
8710,0.5,0.3,15.58,67.82
8711,0.5,0.3,15.57,67.82
8712,0.5,0.3,15.58,67.83
8713,0.5,0.3,15.58,67.83
8714,0.5,0.3,15.57,67.82
8715,0.5,0.3,15.57,67.82
8716,0.5,0.3,15.58,67.82
8717,0.5,0.3,15.58,67.83
8718,0.5,0.3,15.57,67.82
8719,0.5,0.3,15.58,67.82
8720,0.5,0.3,15.58,67.82
8721,0.5,0.3,15.58,67.83
8722,0.5,0.3,15.58,67.82
8723,0.5,0.3,15.58,67.83
8724,0.5,0.3,15.58,67.82
8725,0.5,0.3,15.58,67.82
8726,0.5,0.3,15.58,67.83
8727,0.5,0.3,15.58,67.82
8728,0.5,0.3,15.58,67.82
8729,0.5,0.3,15.57,67.82
8730,0.5,0.3,15.58,67.83
8731,0.5,0.3,15.58,67.83
8732,0.5,0.3,15.58,67.83
8733,0.5,0.3,15.57,67.82
8734,0.5,0.3,15.58,67.83
8735,0.5,0.3,15.57,67.82
8736,0.5,0.3,15.57,67.82
8737,0.5,0.3,15.58,67.82
8738,0.5,0.3,15.57,67.82
8739,0.5,0.3,15.58,67.82
8740,0.5,0.3,15.58,67.82
8741,0.5,0.3,15.58,67.82
8742,0.5,0.3,15.58,67.82
8743,0.5,0.3,15.57,67.82
8744,0.5,0.3,15.58,67.83
8745,0.5,0.3,15.57,67.82
8746,0.5,0.3,15.58,67.82
8747,0.5,0.3,15.58,67.83
8748,0.5,0.3,15.58,67.83
8749,0.5,0.3,15.58,67.82
8750,0.5,0.3,15.57,67.82
8751,0.5,0.3,15.58,67.82
8752,0.5,0.3,15.58,67.82
8753,0.5,0.3,15.58,67.82
8754,0.5,0.3,15.58,67.82
8755,0.5,0.3,15.58,67.82
8756,0.5,0.3,15.58,67.82
8757,0.5,0.3,15.57,67.82
8758,0.5,0.3,15.58,67.82
8759,0.5,0.3,15.58,67.83
8760,0.5,0.3,15.58,67.83
8761,0.5,0.3,15.58,67.82
8762,0.5,0.3,15.57,67.82
8763,0.5,0.3,15.58,67.82
8764,0.5,0.3,15.58,67.83
8765,0.5,0.3,15.58,67.82
8766,0.5,0.3,15.58,67.83
8767,0.5,0.3,15.57,67.82
8768,0.5,0.3,15.57,67.82
8769,0.5,0.3,15.57,67.82
8770,0.5,0.3,15.57,67.82
8771,0.5,0.3,15.58,67.82
8772,0.5,0.3,15.58,67.82
8773,0.5,0.3,15.57,67.82
8774,0.5,0.3,15.58,67.83
8775,0.5,0.3,15.58,67.82
8776,0.5,0.3,15.58,67.83
8777,0.5,0.3,15.57,67.82
8778,0.5,0.3,15.58,67.83
8779,0.5,0.3,15.57,67.82
8780,0.5,0.3,15.58,67.82
8781,0.5,0.3,15.57,67.82
8782,0.5,0.3,15.58,67.82
