Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
118950,14.91,55.19,287.8,283.98,262.01,213.92,6.37,37.56,0.05,0.02,0.9,0.47,0.47,0.55,0.55,0,0,0
118980,14.88,55.13,299.61,283.02,265.93,207.22,6.37,37.53,0,0,0.96,0.48,0.48,0.54,0.54,0,0,0
119010,14.94,55.12,298.58,288.47,267.84,213.74,6.33,37.56,0.05,0.03,0.94,0.48,0.48,0.55,0.55,0,0,0
119040,14.9,55.17,300.68,286.8,272.6,212.64,6.44,37.56,0.06,0,0.9,0.49,0.49,0.55,0.55,0,0,0
119070,14.87,55.17,307.47,288.96,285.04,217.15,6.41,37.56,0,0.01,0.86,0.49,0.49,0.55,0.55,0,0,0
119100,14.84,55.27,298.65,293.13,273.21,216.54,6.42,37.57,0,0.03,0.87,0.49,0.49,0.55,0.55,0,0,0
119130,14.89,55.26,298.5,293.89,276.87,210.31,6.47,37.53,0,0,0.86,0.49,0.49,0.55,0.55,0,0,0
119160,14.92,55.1,299.81,288.65,276.24,216.89,6.41,37.56,0,0.06,0.9,0.48,0.48,0.55,0.55,0,0,0
119190,14.94,55.05,295.11,283.4,254.24,207.07,6.41,37.6,0.01,0,0.88,0.48,0.48,0.55,0.55,0,0,0
119220,14.85,55.19,295.65,291.47,273.1,216.66,6.4,37.57,0.02,0,0.87,0.48,0.48,0.55,0.55,0,0,0
119250,14.84,55.24,295.91,288.64,270.18,215.51,6.4,37.55,0.02,0,0.91,0.48,0.48,0.55,0.55,0,0,0
119280,14.87,55.39,306.33,293.4,272.34,210.65,6.46,37.58,0,0,0.9,0.5,0.5,0.55,0.55,0,0,0
119310,14.93,55.06,287.47,288.42,262.41,210.19,6.41,37.53,0,0.01,0.9,0.47,0.47,0.55,0.55,0,0,0
119340,14.89,55.13,298.88,289.7,266.4,209.46,6.43,37.63,0,0.07,0.9,0.49,0.49,0.55,0.55,0,0,0
119370,14.9,55.13,302.28,301.77,276.75,213.73,6.4,37.58,0.04,0,0.91,0.5,0.5,0.55,0.55,0,0,0
119400,14.88,55.19,294.05,288.64,272.25,212.17,6.46,37.56,0,0.05,0.91,0.48,0.48,0.55,0.55,0,0,0
119430,14.92,55.23,303.52,285.13,272.24,213.55,6.42,37.59,0.04,0.03,0.89,0.49,0.49,0.55,0.55,0,0,0
119460,14.88,55.18,297.81,283.43,265.33,221.77,6.38,37.6,0.01,0.03,0.88,0.48,0.48,0.55,0.55,0,0,0
119490,14.92,55.14,299.82,285.36,272.22,218.28,6.42,37.63,0.01,0,0.86,0.48,0.48,0.55,0.55,0,0,0
119520,14.93,55.21,300.06,289.04,268.29,203.03,6.39,37.67,0,0,0.9,0.48,0.48,0.55,0.55,0,0,0
119550,14.9,55.15,292.49,291.26,264.49,210.14,6.38,37.6,0,0,0.89,0.48,0.48,0.55,0.55,0,0,0
119580,14.87,55.26,301.33,284.35,273.79,213.83,6.45,37.64,0,0,0.9,0.48,0.48,0.55,0.55,0,0,0
119610,14.89,55.19,295.12,294.76,274.3,215.72,6.41,37.65,0.02,0,0.9,0.49,0.49,0.55,0.55,0,0,0
119640,14.91,55.15,295.66,292.33,268.66,207.85,6.46,37.63,0,0,0.89,0.49,0.49,0.55,0.55,0,0,0
119670,14.84,55.28,292.57,283.96,256.7,216.69,6.44,37.63,0.04,0,0.93,0.47,0.47,0.55,0.55,0,0,0
119700,14.82,55.33,298.98,281.19,264.11,213.58,6.43,37.65,0,0,0.84,0.48,0.48,0.55,0.55,0,0,0
119730,14.94,55.07,294.15,293.82,269,210.4,6.38,37.6,0.03,0,0.93,0.48,0.48,0.55,0.55,0,0,0
119760,14.88,55.16,299.18,289.21,277.2,216.1,6.43,37.68,0,0,0.85,0.49,0.49,0.55,0.55,0,0,0
119790,14.87,55.2,297.64,290.83,269.93,217.12,6.43,37.71,0,0.04,0.81,0.49,0.49,0.55,0.55,0,0,0
119820,14.88,55.19,304.45,287.96,269.16,217.28,6.41,37.69,0,0.01,0.87,0.49,0.49,0.55,0.55,0,0,0
119850,14.86,55.2,293.98,287.1,264.25,210.8,6.46,37.63,0.01,0,0.91,0.48,0.48,0.55,0.55,0,0,0
119880,14.9,55.11,294.76,289.65,261.06,219,6.46,37.63,0.01,0.04,0.92,0.48,0.48,0.55,0.55,0,0,0
119910,14.82,55.27,300.56,287.19,263.27,216.51,6.44,37.7,0.05,0.04,0.92,0.48,0.48,0.55,0.55,0,0,0
119940,14.89,55.26,288.76,283.06,263.64,210.73,6.46,37.68,0.05,0.06,0.87,0.47,0.47,0.55,0.55,0,0,0
119970,14.88,55.3,289.35,287.95,260.21,212.24,6.4,37.69,0.01,0,0.86,0.47,0.47,0.55,0.55,0,0,0
120000,14.94,55.14,301.46,286.28,261.38,215.4,6.45,37.65,0.01,0,0.97,0.49,0.49,0.55,0.55,0,0,0
120030,14.91,55.11,302.71,286.84,265.75,213.45,6.42,37.67,0,0.03,0.89,0.49,0.49,0.55,0.55,0,0,0
120060,14.87,55.28,299.97,295.12,270.29,211.37,6.39,37.7,0.01,0,0.87,0.49,0.49,0.55,0.55,0,0,0
120090,14.89,55.34,297.25,286.13,267.77,219.1,6.46,37.68,0.05,0,0.87,0.48,0.48,0.55,0.55,0,0,0
120120,14.87,55.25,299.73,286.15,264.41,210.09,6.37,37.69,0,0,0.85,0.48,0.48,0.55,0.55,0,0,0
120150,14.87,55.16,301.27,292.01,272.34,212.88,6.42,37.73,0.02,0.05,0.87,0.49,0.49,0.55,0.55,0,0,0
120180,14.92,55.08,297.87,284.27,262.36,209.97,6.38,37.68,0.06,0.03,0.85,0.48,0.48,0.55,0.55,0,0,0
120210,14.87,55.32,289.33,286.16,265.83,214.24,6.43,37.73,0,0.04,0.93,0.47,0.47,0.55,0.55,0,0,0
120240,14.88,55.34,294.83,288.2,268.83,210.26,6.42,37.72,0.03,0.04,0.85,0.48,0.48,0.55,0.55,0,0,0
120270,14.97,55.14,301.29,292.58,275.04,217.26,6.42,37.75,0.06,0,0.91,0.49,0.49,0.55,0.55,0,0,0
120300,14.94,55.2,301.09,273.36,267.23,214.66,6.47,37.71,0.02,0.02,0.89,0.48,0.48,0.55,0.55,0,0,0
120330,14.86,55.24,305.89,289.97,270.58,214.26,6.49,37.76,0,0.03,0.89,0.5,0.5,0.55,0.55,0,0,0
120360,14.86,55.22,300.27,301.26,272.93,216.98,6.43,37.72,0.02,0.02,0.91,0.5,0.5,0.55,0.55,0,0,0
120390,14.86,55.28,299.47,288.15,262.52,210.89,6.38,37.74,0.06,0.03,0.85,0.48,0.48,0.55,0.55,0,0,0
120420,14.86,55.22,300.48,278.11,267.41,215.29,6.44,37.75,0.03,0,0.83,0.48,0.48,0.55,0.55,0,0,0
120450,14.89,55.25,298.87,288.59,271.53,211.67,6.45,37.79,0.07,0,0.92,0.49,0.49,0.55,0.55,0,0,0
120480,14.91,55.15,299.32,292.22,268.15,210.96,6.45,37.72,0,0.01,0.93,0.49,0.49,0.55,0.55,0,0,0
120510,14.9,55.15,298.26,287.14,271.47,218.26,6.4,37.78,0,0,0.91,0.48,0.48,0.55,0.55,0,0,0
120540,14.88,55.21,297.8,293.66,279.18,221.35,6.43,37.74,0.03,0.02,0.86,0.49,0.49,0.55,0.55,0,0,0
120570,14.89,55.22,299.47,291.36,273.51,214.82,6.43,37.72,0,0.01,0.85,0.49,0.49,0.55,0.55,0,0,0
120600,14.92,55.03,290.43,289.87,263.87,220,6.4,37.82,0.02,0.02,0.85,0.48,0.48,0.55,0.55,0,0,0
120630,14.92,55.19,291.01,289.36,261.86,214.66,6.47,37.82,0.03,0.02,0.83,0.48,0.48,0.55,0.55,0,0,0
120660,14.94,55.16,299.75,291.41,270.96,214.59,6.41,37.78,0.04,0.03,0.87,0.49,0.49,0.55,0.55,0,0,0
120690,14.88,55.2,294.9,289.78,262.23,210.64,6.39,37.77,0.02,0,0.9,0.48,0.48,0.55,0.55,0,0,0
120720,14.9,55.12,300.88,298.16,272.97,213.09,6.35,37.76,0,0,0.86,0.49,0.49,0.55,0.55,0,0,0
120750,14.81,55.33,294.05,285.6,265.73,218.49,6.44,37.76,0.03,0,0.93,0.48,0.48,0.55,0.55,0,0,0
120780,14.87,55.24,288.39,293.97,267.82,209.68,6.42,37.73,0.04,0.03,0.91,0.48,0.48,0.55,0.55,0,0,0
120810,14.95,55.15,290.86,294.22,274.61,212.62,6.43,37.76,0.04,0,0.86,0.48,0.48,0.55,0.55,0,0,0
120840,14.88,55.21,301.99,286.86,269.92,212.54,6.45,37.74,0.01,0,0.9,0.49,0.49,0.55,0.55,0,0,0
120870,14.91,55.18,290.66,282.35,260.95,214.13,6.36,37.77,0,0.04,0.86,0.47,0.47,0.55,0.55,0,0,0
120900,14.92,55.24,294.08,286.46,265.32,219.77,6.44,37.82,0.05,0,0.84,0.48,0.48,0.55,0.55,0,0,0
120930,14.87,55.17,295.31,290.15,273.27,216.55,6.46,37.78,0,0,0.91,0.48,0.48,0.55,0.55,0,0,0
120960,14.8,55.3,297,281.59,276.09,220.48,6.42,37.77,0.03,0.03,0.89,0.47,0.47,0.55,0.55,0,0,0
120990,14.91,55,297.91,297.17,277.04,217.14,6.39,37.81,0,0.02,0.85,0.49,0.49,0.55,0.55,0,0,0
121020,14.92,55.09,294.06,279.63,262.88,215.42,6.41,37.79,0,0,0.91,0.47,0.47,0.55,0.55,0,0,0
121050,14.86,55.16,292.72,288.52,275.54,216.11,6.43,37.8,0,0.01,0.91,0.48,0.48,0.55,0.55,0,0,0
121080,14.86,55.29,298.07,287.66,267.27,215.98,6.43,37.78,0.01,0.01,0.88,0.48,0.48,0.55,0.55,0,0,0
121110,14.91,55.17,288.08,280.26,264.88,220.69,6.41,37.82,0.01,0.04,0.89,0.47,0.47,0.55,0.55,0,0,0
121140,14.96,55.09,302.3,283.62,274.76,215.8,6.43,37.77,0.05,0.03,0.87,0.48,0.48,0.55,0.55,0,0,0
121170,14.87,55.2,304.25,288.08,276.94,211.75,6.42,37.79,0,0.01,0.9,0.49,0.49,0.55,0.55,0,0,0
121200,14.9,55.14,292.78,287.6,267.41,214.59,6.45,37.82,0.01,0.04,0.87,0.48,0.48,0.55,0.55,0,0,0
121230,14.92,55.14,291.63,284.03,260.27,217.25,6.42,37.85,0.01,0,0.93,0.47,0.47,0.56,0.56,0,0,0
121260,14.84,55.14,301.01,284.52,262.28,217.12,6.47,37.85,0,0,0.88,0.48,0.48,0.56,0.56,0,0,0
121290,14.91,55.21,296.65,288.33,271.77,214.02,6.42,37.82,0.02,0.04,0.84,0.48,0.48,0.56,0.56,0,0,0
121320,14.9,55.13,293.7,282.59,266.51,215.96,6.39,37.81,0.03,0.06,0.93,0.47,0.47,0.55,0.55,0,0,0
121350,14.92,55.27,297.38,280.11,277.44,214.73,6.41,37.9,0.02,0,0.9,0.48,0.48,0.56,0.56,0,0,0
121380,14.95,55.19,304.81,282.88,269.88,215.49,6.38,37.86,0,0,0.86,0.48,0.48,0.56,0.56,0,0,0
