Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
70650,14.88,54.43,262.34,287.13,274.19,196.72,7.08,34.25,0.03,0,0.85,0.5,0.5,0.5,0.5,0,0,0
70680,14.89,54.3,265.75,280.86,279.54,194.82,7.11,34.31,0,0.01,0.84,0.5,0.5,0.5,0.5,0,0,0
70710,14.9,54.43,266.14,283.17,276.97,199.98,7.11,34.3,0.04,0.05,0.87,0.5,0.5,0.5,0.5,0,0,0
70740,14.92,54.41,265.25,287.58,288.39,190.41,7.17,34.31,0.05,0.02,0.88,0.51,0.51,0.5,0.5,0,0,0
70770,14.87,54.39,265.8,289.21,274.43,194.3,7.1,34.28,0.04,0.04,0.86,0.51,0.51,0.5,0.5,0,0,0
70800,14.98,54.35,260.32,280.66,278.35,195.19,7.12,34.33,0,0.01,0.92,0.5,0.5,0.5,0.5,0,0,0
70830,14.88,54.34,261.63,289.85,277.96,194.45,7.1,34.28,0.02,0,0.77,0.5,0.5,0.5,0.5,0,0,0
70860,14.77,54.45,263.29,284.79,272.9,197.95,7.11,34.33,0.02,0.05,0.89,0.5,0.5,0.5,0.5,0,0,0
70890,14.9,54.26,263.63,288.54,287.01,196.72,7.13,34.29,0,0,0.86,0.51,0.51,0.5,0.5,0,0,0
70920,14.93,54.33,260.25,283.31,269.92,197.2,7.1,34.39,0,0,0.86,0.5,0.5,0.5,0.5,0,0,0
70950,14.91,54.29,261.78,288.57,285.28,193.9,7.14,34.36,0.05,0.01,0.81,0.51,0.51,0.5,0.5,0,0,0
70980,14.77,54.55,261.24,289.85,275.04,193.28,7.15,34.28,0.05,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0
71010,14.9,54.55,266.24,291.27,278.47,189.97,7.12,34.33,0,0.02,0.83,0.51,0.51,0.5,0.5,0,0,0
71040,14.89,54.46,252.48,290.34,276.82,197.17,7.11,34.31,0.05,0.08,0.92,0.5,0.5,0.5,0.5,0,0,0
71070,14.82,54.36,259.51,282.3,264.17,193.1,7.12,34.34,0,0,0.9,0.49,0.49,0.5,0.5,0,0,0
71100,14.82,54.49,252.75,279.72,274.97,196.13,7.1,34.27,0.01,0.02,0.92,0.48,0.48,0.5,0.5,0,0,0
71130,14.85,54.51,260.29,292.04,274.05,192.55,7.08,34.3,0.02,0.03,0.91,0.5,0.5,0.5,0.5,0,0,0
71160,14.85,54.32,253.44,293.19,281.96,186.94,7.16,34.32,0,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0
71190,14.84,54.47,254.99,281.88,273.31,197.22,7.08,34.34,0.08,0.05,0.86,0.49,0.49,0.5,0.5,0,0,0
71220,14.85,54.3,257.95,284.02,273.49,194.61,7.09,34.36,0,0.01,0.85,0.49,0.49,0.5,0.5,0,0,0
71250,14.92,54.38,250.6,289.33,278.31,197.67,7.12,34.41,0.02,0.01,0.79,0.49,0.49,0.5,0.5,0,0,0
71280,14.91,54.38,259.5,296.6,278.84,186.23,7.12,34.44,0,0.03,0.86,0.51,0.51,0.5,0.5,0,0,0
71310,14.83,54.37,263.15,281.28,280.2,192.65,7.04,34.37,0,0.02,0.88,0.49,0.49,0.5,0.5,0,0,0
71340,14.89,54.3,259.22,284.31,267.84,189.57,7.09,34.37,0.03,0,0.89,0.5,0.5,0.5,0.5,0,0,0
71370,14.85,54.37,255.23,283.88,269.52,191.22,7.11,34.43,0.02,0,0.86,0.49,0.49,0.5,0.5,0,0,0
71400,14.9,54.37,263.28,283.75,277.71,198.89,7.11,34.42,0.01,0,0.82,0.5,0.5,0.5,0.5,0,0,0
71430,14.85,54.35,262.16,277.88,274.31,198.39,7.1,34.45,0,0.03,0.86,0.49,0.49,0.5,0.5,0,0,0
71460,14.88,54.34,268.02,285.64,281.13,193.17,7.1,34.38,0.02,0.05,0.83,0.5,0.5,0.5,0.5,0,0,0
71490,14.82,54.35,262.87,292.94,283.16,186.13,7.13,34.44,0.03,0.01,0.89,0.51,0.51,0.5,0.5,0,0,0
71520,14.83,54.44,255.44,288.47,277.75,190.55,7.05,34.4,0,0.01,0.9,0.49,0.49,0.5,0.5,0,0,0
71550,14.89,54.36,268.33,277.9,279.24,191.78,7.01,34.45,0,0.02,0.85,0.49,0.49,0.5,0.5,0,0,0
71580,14.91,54.4,256.3,275.99,273.34,198.95,7.08,34.43,0,0.03,0.86,0.48,0.48,0.5,0.5,0,0,0
71610,14.81,54.37,259.94,288.39,271.91,196.01,7.08,34.47,0.03,0,0.85,0.5,0.5,0.5,0.5,0,0,0
71640,14.81,54.54,253.35,287.18,278.07,195.34,7.1,34.48,0,0.06,0.89,0.49,0.49,0.5,0.5,0,0,0
71670,14.87,54.32,254.82,278.44,276.18,189.27,7.11,34.46,0.04,0.02,0.86,0.49,0.49,0.5,0.5,0,0,0
71700,14.81,54.47,266.19,286.23,268.93,193.51,7.1,34.46,0,0,0.85,0.5,0.5,0.5,0.5,0,0,0
71730,14.9,54.34,262.15,282.4,275.73,193.14,7.09,34.46,0.03,0.06,0.85,0.5,0.5,0.5,0.5,0,0,0
71760,14.9,54.21,254.67,277.98,274.62,191.44,7.09,34.51,0,0,0.86,0.49,0.49,0.5,0.5,0,0,0
71790,14.87,54.38,252.44,284.38,272.81,191.56,7.09,34.49,0,0.05,0.84,0.49,0.49,0.5,0.5,0,0,0
71820,14.88,54.38,267.78,282.74,280.44,199.9,7.1,34.49,0.06,0,0.9,0.5,0.5,0.5,0.5,0,0,0
71850,14.83,54.34,266.4,285.24,277.22,197.18,7.06,34.45,0.01,0,0.88,0.5,0.5,0.5,0.5,0,0,0
71880,14.89,54.26,263.17,286.72,280.7,192.18,7.01,34.47,0.04,0.02,0.85,0.5,0.5,0.5,0.5,0,0,0
71910,14.84,54.3,254.09,284.25,278.9,193.46,7.09,34.55,0.01,0,0.89,0.49,0.49,0.5,0.5,0,0,0
71940,14.87,54.23,263.06,284.62,281.88,192.14,7.1,34.48,0.03,0.05,0.87,0.5,0.5,0.5,0.5,0,0,0
71970,14.86,54.32,261.31,294.78,273.69,192.47,7.07,34.46,0,0.01,0.83,0.5,0.5,0.5,0.5,0,0,0
72000,14.81,54.25,256.73,287.83,273.61,190.39,7.06,34.5,0,0.02,0.84,0.49,0.49,0.5,0.5,0,0,0
72030,14.87,54.28,261.77,278.84,274.78,189.44,7.09,34.48,0.02,0,0.87,0.49,0.49,0.5,0.5,0,0,0
72060,14.93,54.17,258.59,286.28,272.22,193.1,7.07,34.49,0,0.04,0.86,0.5,0.5,0.5,0.5,0,0,0
72090,14.92,54.23,261.22,288.81,277.88,191.34,7.05,34.58,0.02,0,0.86,0.5,0.5,0.5,0.5,0,0,0
72120,14.86,54.25,250.55,284.79,262.99,195.37,7.02,34.45,0.01,0.04,0.83,0.48,0.48,0.5,0.5,0,0,0
72150,14.89,54.27,255.65,280.25,267.75,196,7.05,34.53,0,0.03,0.87,0.49,0.49,0.5,0.5,0,0,0
72180,14.92,54.33,262.7,285.18,281.8,195.35,7.11,34.54,0.06,0.02,0.86,0.5,0.5,0.5,0.5,0,0,0
72210,14.88,54.32,264.15,283.08,275.06,196.11,7.03,34.58,0,0,0.89,0.49,0.49,0.5,0.5,0,0,0
72240,14.84,54.32,259.4,278.85,272.49,193.74,7.03,34.54,0,0,0.83,0.49,0.49,0.5,0.5,0,0,0
72270,14.9,54.39,260.1,276.34,268.46,197.13,7.07,34.54,0,0,0.87,0.49,0.49,0.5,0.5,0,0,0
72300,14.83,54.3,261.84,285.6,274.64,195.91,7.04,34.56,0,0,0.84,0.49,0.49,0.5,0.5,0,0,0
72330,14.89,54.28,254.24,288.18,276.17,194.13,7.03,34.54,0,0,0.8,0.49,0.49,0.5,0.5,0,0,0
72360,14.88,54.37,264.22,289.36,284.69,200.12,7.05,34.54,0,0.01,0.86,0.5,0.5,0.5,0.5,0,0,0
72390,14.84,54.17,257.94,281.46,270.33,193.91,7.09,34.59,0,0,0.89,0.49,0.49,0.5,0.5,0,0,0
72420,14.89,54.34,254.69,288.65,261.24,201.89,7.04,34.63,0.01,0,0.9,0.49,0.49,0.5,0.5,0,0,0
72450,14.9,54.34,257.76,284.1,269.4,197.4,7.07,34.57,0,0,0.88,0.49,0.49,0.5,0.5,0,0,0
72480,14.9,54.27,255.55,286.04,268.83,192.86,7.07,34.63,0.01,0.03,0.8,0.49,0.49,0.5,0.5,0,0,0
72510,14.88,54.31,259.55,280.43,274.45,192.32,7.05,34.56,0,0.01,0.84,0.49,0.49,0.5,0.5,0,0,0
72540,14.91,54.16,256.94,290.38,272.55,198.67,7.03,34.58,0.01,0.03,0.82,0.49,0.49,0.5,0.5,0,0,0
72570,14.85,54.36,268.44,287.4,282.1,190.06,6.98,34.62,0,0,0.88,0.5,0.5,0.5,0.5,0,0,0
72600,14.94,54.14,261.02,282.23,274.55,196.95,7.07,34.66,0.02,0.03,0.89,0.49,0.49,0.5,0.5,0,0,0
72630,14.89,54.18,256.48,281.16,277.38,193.74,7.04,34.58,0,0,0.87,0.49,0.49,0.5,0.5,0,0,0
72660,14.88,54.29,260.1,286.19,276.8,196.82,7.07,34.62,0,0.04,0.87,0.5,0.5,0.5,0.5,0,0,0
72690,14.84,54.28,255.7,280.4,273.21,197.33,7.1,34.61,0.03,0,0.85,0.49,0.49,0.5,0.5,0,0,0
72720,14.92,54.21,260.26,281.57,271.69,191.37,7,34.6,0.06,0,0.81,0.49,0.49,0.5,0.5,0,0,0
72750,14.83,54.27,260.01,282.02,271.15,192.37,7.06,34.63,0.06,0,0.89,0.49,0.49,0.5,0.5,0,0,0
72780,14.81,54.3,250.19,282.3,265.34,198.12,7.04,34.68,0,0.05,0.84,0.48,0.48,0.5,0.5,0,0,0
72810,14.81,54.32,265.87,283.94,278.64,194.61,7.03,34.65,0.01,0.03,0.84,0.49,0.49,0.5,0.5,0,0,0
72840,14.88,54.18,253.74,276.55,265.68,192.52,6.98,34.68,0.02,0.03,0.82,0.48,0.48,0.5,0.5,0,0,0
72870,14.87,54.16,256.69,285.35,267.08,192.39,7.02,34.67,0,0,0.79,0.49,0.49,0.5,0.5,0,0,0
72900,14.86,54.33,255.53,280.31,272.15,194.11,7.02,34.65,0,0,0.84,0.48,0.48,0.5,0.5,0,0,0
72930,14.84,54.38,256.33,276.13,268,193.29,7.06,34.63,0.03,0,0.89,0.48,0.48,0.5,0.5,0,0,0
72960,14.88,54.38,257.51,287.81,273.66,197.62,7.03,34.68,0,0,0.88,0.49,0.49,0.5,0.5,0,0,0
72990,14.74,54.4,252.13,280.54,256.71,202.02,7.01,34.63,0,0,0.84,0.48,0.48,0.5,0.5,0,0,0
73020,14.86,54.2,260.37,283.99,266.56,195.06,6.99,34.67,0,0,0.84,0.49,0.49,0.5,0.5,0,0,0
73050,14.87,54.27,262.01,276.62,268.58,200.83,6.99,34.7,0.03,0.02,0.83,0.48,0.48,0.5,0.5,0,0,0
73080,14.83,54.21,261.86,288.69,275.11,198.49,7.03,34.73,0.06,0.01,0.87,0.5,0.5,0.5,0.5,0,0,0
73110,14.84,54.15,260.5,283.67,276.34,193.39,7.04,34.69,0.04,0,0.83,0.49,0.49,0.5,0.5,0,0,0
73140,14.81,54.29,258.53,289.67,268.58,193.85,7.01,34.66,0,0,0.89,0.49,0.49,0.5,0.5,0,0,0
73170,14.84,54.19,252.64,284.26,268.76,194.46,6.97,34.66,0.02,0,0.81,0.48,0.48,0.5,0.5,0,0,0
73200,14.88,54.16,255.84,285.5,262.65,201.8,6.98,34.75,0,0.04,0.84,0.49,0.49,0.5,0.5,0,0,0
73230,14.83,54.33,255.93,287.81,274.32,193.97,7.02,34.73,0,0,0.79,0.49,0.49,0.5,0.5,0,0,0
73260,14.85,54.17,262.71,282.31,277.64,189.24,7.05,34.69,0.01,0.01,0.87,0.49,0.49,0.5,0.5,0,0,0
73290,14.86,54.26,267.89,284.41,277.33,193.35,7.02,34.68,0,0.01,0.82,0.5,0.5,0.5,0.5,0,0,0
73320,14.85,54.36,259.01,290.58,264.83,195.78,7.04,34.72,0.04,0,0.86,0.5,0.5,0.5,0.5,0,0,0
73350,14.81,54.23,261.68,279.17,270.31,192.29,7.02,34.7,0.06,0,0.87,0.49,0.49,0.5,0.5,0,0,0
73380,14.85,54.28,252.33,280.12,272.14,197.18,7.08,34.72,0,0,0.9,0.48,0.48,0.5,0.5,0,0,0
73410,14.86,54.09,259.79,274.57,270.85,191.3,7.04,34.72,0.02,0.02,0.82,0.48,0.48,0.5,0.5,0,0,0
73440,14.8,54.2,251.26,289.51,265.56,200.75,7.03,34.79,0.07,0,0.84,0.49,0.49,0.5,0.5,0,0,0
73470,14.95,54.15,262.62,280.62,268.97,193.48,7.03,34.78,0,0.02,0.88,0.49,0.49,0.5,0.5,0,0,0
73500,14.81,54.26,243.99,277.59,260.02,196.79,7.03,34.73,0.01,0,0.88,0.47,0.47,0.5,0.5,0,0,0
73530,14.82,54.4,254.68,282.11,262.92,196.91,6.96,34.81,0.01,0.03,0.86,0.48,0.48,0.5,0.5,0,0,0
73560,14.83,54.22,249.81,278.58,263.8,195.54,7.03,34.7,0.02,0.03,0.84,0.48,0.48,0.5,0.5,0,0,0
73590,14.89,54.21,256.01,275.6,267.65,192.22,7,34.78,0.01,0,0.79,0.48,0.48,0.5,0.5,0,0,0
73620,14.82,54.37,251.82,281.81,268.69,199.94,7.05,34.73,0,0.02,0.89,0.48,0.48,0.5,0.5,0,0,0
73650,14.84,54.22,255.84,282.28,266.39,192.74,6.99,34.79,0.04,0.01,0.85,0.48,0.48,0.5,0.5,0,0,0
73680,14.84,54.29,261.51,280.53,275.96,193.38,7.01,34.83,0.04,0,0.84,0.49,0.49,0.5,0.5,0,0,0
73710,14.86,54.13,256.58,276.34,261.47,195.24,7.03,34.78,0.01,0.01,0.84,0.48,0.48,0.5,0.5,0,0,0
73740,14.86,54.24,253.96,289.02,278.77,192.33,6.93,34.81,0,0.04,0.9,0.48,0.48,0.5,0.5,0,0,0
73770,14.86,54.14,260.6,288.14,274.82,192.74,7.05,34.78,0.03,0,0.86,0.5,0.5,0.5,0.5,0,0,0
73800,14.86,54.1,262.55,284.91,267.42,191.15,7,34.81,0.02,0.04,0.86,0.49,0.49,0.5,0.5,0,0,0
73830,14.9,54.2,254.6,273.88,260.26,200.37,6.98,34.84,0,0,0.83,0.47,0.47,0.5,0.5,0,0,0
73860,14.92,54.18,256.21,280.73,266.57,196.16,6.98,34.79,0,0.07,0.83,0.48,0.48,0.5,0.5,0,0,0
73890,14.93,54.07,262.98,282.55,274.84,190.29,7.01,34.8,0.04,0,0.88,0.49,0.49,0.5,0.5,0,0,0
73920,14.89,54.19,262.09,277.54,271.45,192.87,7.02,34.82,0.07,0.04,0.83,0.49,0.49,0.5,0.5,0,0,0
73950,14.89,54.23,259.11,290.63,275.51,193.23,6.98,34.87,0.04,0,0.88,0.49,0.49,0.5,0.5,0,0,0
73980,14.82,54.28,250.37,280.29,262.56,196.13,7,34.77,0.03,0,0.84,0.48,0.48,0.5,0.5,0,0,0
74010,14.84,54.18,245.62,280.24,258.64,190.87,7.01,34.81,0,0,0.83,0.47,0.47,0.5,0.5,0,0,0
74040,14.77,54.26,261.88,289.75,276.69,195.88,7,34.85,0.05,0,0.87,0.49,0.49,0.5,0.5,0,0,0
74070,14.84,54.24,252.9,285.88,260.79,193.02,6.97,34.84,0.06,0,0.86,0.48,0.48,0.5,0.5,0,0,0
74100,14.87,54.23,251.31,283.74,265.81,195.38,6.99,34.85,0.02,0,0.92,0.48,0.48,0.5,0.5,0,0,0
74130,14.87,54.21,250.32,283.84,268.4,198.54,7.01,34.86,0,0.03,0.82,0.48,0.48,0.5,0.5,0,0,0
74160,14.87,54.18,255.81,286.52,268.92,197.66,6.97,34.76,0,0,0.87,0.48,0.48,0.5,0.5,0,0,0
74190,14.86,54.17,253.4,284.84,268.15,194.34,6.97,34.87,0,0,0.87,0.48,0.48,0.5,0.5,0,0,0
74220,14.83,54.19,261.31,285.75,277.89,197.89,7.02,34.86,0.01,0.03,0.89,0.49,0.49,0.5,0.5,0,0,0
74250,14.81,54.15,266,279.62,269.72,197.76,6.97,34.88,0.01,0,0.84,0.49,0.49,0.5,0.5,0,0,0
74280,14.86,54.22,262.48,289.73,281.54,194.36,6.94,34.87,0.02,0,0.86,0.49,0.49,0.5,0.5,0,0,0
74310,14.91,54.15,258.42,282.87,265.56,194.95,6.97,34.87,0.01,0.02,0.84,0.48,0.48,0.5,0.5,0,0,0
74340,14.87,54.15,257,276.21,254.49,196.82,6.98,34.92,0,0,0.83,0.48,0.48,0.5,0.5,0,0,0
74370,14.86,54.15,250.39,280.43,261.59,200.08,7,34.89,0.01,0,0.81,0.48,0.48,0.5,0.5,0,0,0
74400,14.87,54.2,260.74,280.08,272.04,195.24,7,34.85,0,0,0.86,0.49,0.49,0.5,0.5,0,0,0
74430,14.88,54.15,258.51,279.64,262.87,191.06,6.94,34.85,0.03,0.03,0.91,0.48,0.48,0.5,0.5,0,0,0
74460,14.94,54.13,252.6,282.76,269.54,193.03,6.99,34.92,0,0,0.81,0.48,0.48,0.5,0.5,0,0,0
74490,14.93,54.14,255.76,280.28,264.63,200.91,6.96,34.94,0.03,0.07,0.82,0.48,0.48,0.5,0.5,0,0,0
74520,14.9,54.07,262.58,288.04,271.14,193.63,6.98,34.88,0.01,0,0.82,0.49,0.49,0.5,0.5,0,0,0
74550,14.84,54.19,253.88,282.78,261.77,191.34,6.94,34.92,0,0,0.91,0.48,0.48,0.5,0.5,0,0,0
74580,14.88,54.08,260.31,282.03,276.21,193.98,6.98,34.93,0.06,0,0.81,0.49,0.49,0.5,0.5,0,0,0
74610,14.78,54.37,258.75,271.38,267.34,193.25,6.99,34.91,0.03,0.02,0.85,0.47,0.47,0.5,0.5,0,0,0
74640,14.9,54.09,251.14,280.34,272.54,195.21,6.97,34.97,0.01,0,0.8,0.47,0.47,0.5,0.5,0,0,0
74670,14.96,54.09,264.11,281.04,279.55,191.45,7.01,34.93,0,0.01,0.75,0.49,0.49,0.5,0.5,0,0,0
74700,14.84,54.15,258.88,282.55,272.24,193.56,6.96,34.91,0,0.01,0.85,0.48,0.48,0.5,0.5,0,0,0
74730,14.95,54.07,253.58,280.03,275.28,198.35,7.01,34.96,0.03,0.03,0.81,0.48,0.48,0.5,0.5,0,0,0
74760,14.86,54.21,254.74,283.1,259.14,192.45,6.93,34.93,0,0.05,0.87,0.48,0.48,0.5,0.5,0,0,0
74790,14.78,54.31,252.72,272.94,249.39,195.35,6.96,34.9,0.06,0,0.86,0.47,0.47,0.5,0.5,0,0,0
74820,14.9,54.16,262.85,279.6,270.75,195.3,7.01,34.92,0.05,0,0.85,0.49,0.49,0.5,0.5,0,0,0
74850,14.9,54.13,253.67,283.3,265.49,192.76,6.96,34.96,0,0.02,0.86,0.48,0.48,0.5,0.5,0,0,0
74880,14.89,54.17,258.12,278.28,267,191.74,6.94,34.96,0.04,0.04,0.79,0.48,0.48,0.5,0.5,0,0,0
74910,14.9,54.1,256.13,290.1,277.78,192.7,6.98,34.9,0,0.04,0.88,0.49,0.49,0.5,0.5,0,0,0
74940,14.94,54.07,257.27,284.54,262.51,197.37,6.91,34.97,0,0.07,0.83,0.48,0.48,0.5,0.5,0,0,0
74970,14.83,54.11,254.13,281.19,270.62,197.26,6.93,34.99,0,0.01,0.87,0.47,0.47,0.5,0.5,0,0,0
75000,14.87,54.15,246.41,279.33,265.53,188.72,6.92,35.01,0.02,0,0.86,0.47,0.47,0.5,0.5,0,0,0
75030,14.94,54.06,258.54,279.19,266,197.75,6.91,34.94,0,0,0.85,0.48,0.48,0.5,0.5,0,0,0
75060,14.87,54.02,255.12,274.34,262.96,196.62,7.02,34.94,0,0.06,0.83,0.48,0.48,0.5,0.5,0,0,0
75090,14.93,54.08,266.28,279.01,271.19,193.57,6.92,34.95,0,0.06,0.84,0.48,0.48,0.5,0.5,0,0,0
75120,14.84,54.19,247.11,286.81,263.47,188.26,6.97,34.92,0.01,0.01,0.89,0.48,0.48,0.5,0.5,0,0,0
75150,14.87,54.13,256.85,275.01,264.3,199.22,6.96,35.01,0,0.05,0.82,0.47,0.47,0.5,0.5,0,0,0
75180,14.9,54.13,248.72,278.54,252.93,191.59,6.92,34.93,0,0.04,0.85,0.47,0.47,0.5,0.5,0,0,0
75210,14.93,54.2,258.4,278.38,267.43,189.16,6.9,35.06,0.07,0.03,0.84,0.48,0.48,0.5,0.5,0,0,0
75240,14.93,54.04,250.3,274.64,264.04,191.01,6.97,34.99,0,0.04,0.81,0.47,0.47,0.5,0.5,0,0,0
75270,14.84,54.09,258.19,286.41,273.88,195.19,6.97,34.99,0.06,0,0.85,0.49,0.49,0.5,0.5,0,0,0
75300,14.82,54.19,257.31,277.92,261.74,192.92,6.94,35.04,0.05,0,0.79,0.47,0.47,0.5,0.5,0,0,0
75330,14.73,54.32,254.05,285.98,274.27,199.15,6.93,35.02,0.02,0.03,0.86,0.48,0.48,0.5,0.5,0,0,0
75360,14.89,54.14,255.7,285.01,266.42,199.1,6.97,35,0.04,0,0.89,0.48,0.48,0.5,0.5,0,0,0
75390,14.89,54.11,252.7,291.55,272.85,193.54,6.89,34.99,0,0,0.86,0.48,0.48,0.5,0.5,0,0,0
75420,14.84,54.13,248.86,276.58,270.24,190.75,6.96,35.04,0.01,0,0.81,0.47,0.47,0.5,0.5,0,0,0
75450,14.81,54.12,256.73,279.68,262.81,192.65,6.96,35.06,0,0,0.83,0.48,0.48,0.5,0.5,0,0,0
75480,14.82,54.22,258.22,273.81,269.55,193.25,6.87,35.08,0,0,0.88,0.47,0.47,0.5,0.5,0,0,0
75510,14.89,54.02,249.4,277.36,258.45,195.52,6.9,34.99,0,0,0.89,0.47,0.47,0.5,0.5,0,0,0
75540,14.82,54.12,250.24,280.39,264.87,202.34,6.96,35.06,0.02,0,0.84,0.47,0.47,0.5,0.5,0,0,0
75570,14.89,54.2,255.1,286.16,267.05,192.61,6.98,35.03,0.05,0.08,0.86,0.48,0.48,0.5,0.5,0,0,0
75600,14.9,54.13,247.78,280.47,260.45,194.99,6.92,35.02,0,0,0.87,0.47,0.47,0.5,0.5,0,0,0
75630,14.88,54.05,253.64,279.17,257.54,193.84,6.92,35.06,0.02,0.04,0.86,0.47,0.47,0.5,0.5,0,0,0
75660,14.84,54.15,257.5,275.41,259.92,193.59,6.9,35,0.02,0,0.84,0.47,0.47,0.5,0.5,0,0,0
75690,14.87,54.02,254.41,273.2,259.63,194.99,6.95,35.06,0.04,0,0.85,0.47,0.47,0.5,0.5,0,0,0
75720,14.88,54.17,252.1,282.48,262.98,197.46,6.98,35.05,0,0.01,0.83,0.48,0.48,0.5,0.5,0,0,0
75750,14.78,54.18,255.94,275.66,253.87,198.46,6.87,35.02,0,0.03,0.86,0.47,0.47,0.5,0.5,0,0,0
75780,14.84,54.12,259.12,269.87,256.83,197.72,6.92,35.04,0,0.03,0.89,0.47,0.47,0.5,0.5,0,0,0
75810,14.79,54.24,249.04,276.98,253.39,192.72,6.95,35.07,0,0.03,0.79,0.47,0.47,0.5,0.5,0,0,0
75840,14.81,54.26,254.33,275.68,268.35,188.85,6.96,35.09,0,0,0.84,0.47,0.47,0.5,0.5,0,0,0
75870,14.89,54.13,261.5,279.45,268.67,196.37,6.91,35.1,0.02,0,0.85,0.48,0.48,0.5,0.5,0,0,0
75900,14.87,54.1,249.6,276.81,253.83,197.76,6.95,35.18,0.02,0.03,0.83,0.47,0.47,0.5,0.5,0,0,0
75930,14.82,54.29,251.55,285.08,259.15,184,6.92,35.02,0,0.02,0.86,0.47,0.47,0.5,0.5,0,0,0
75960,14.86,54.21,252.65,277.64,253.35,193.6,6.91,35.07,0.01,0.02,0.92,0.47,0.47,0.5,0.5,0,0,0
75990,14.86,54.21,258.42,283.73,266.49,198.55,6.87,35.1,0.05,0,0.85,0.48,0.48,0.5,0.5,0,0,0
76020,14.89,54.17,267.38,279.07,273.31,194.88,6.96,35.07,0.02,0.02,0.87,0.49,0.49,0.5,0.5,0,0,0
76050,14.92,54.01,258.44,271.77,263.59,196.49,6.94,35.11,0.03,0.04,0.83,0.47,0.47,0.5,0.5,0,0,0
76080,14.83,54.23,259.28,277.03,272.63,190.45,6.93,35.1,0.03,0,0.84,0.48,0.48,0.5,0.5,0,0,0
76110,14.95,54.07,254.4,289.75,270.95,196.38,6.93,35.13,0.05,0.01,0.86,0.48,0.48,0.5,0.5,0,0,0
76140,14.89,54.19,256.54,273.68,260.2,195.06,6.92,35.09,0.05,0.01,0.82,0.47,0.47,0.5,0.5,0,0,0
76170,14.96,53.97,253.8,277.42,268.68,195.67,6.9,35.1,0.03,0,0.83,0.47,0.47,0.5,0.5,0,0,0
76200,14.88,54.1,248.16,279.99,261.54,193.88,6.93,35.08,0.02,0.02,0.79,0.47,0.47,0.5,0.5,0,0,0
76230,14.85,54.09,257.74,285.69,267.14,192.62,6.94,35.14,0.06,0,0.81,0.48,0.48,0.5,0.5,0,0,0
76260,14.88,54.15,256.19,288.88,272.37,201.15,6.91,35.08,0,0,0.89,0.48,0.48,0.5,0.5,0,0,0
76290,14.85,54.18,252.82,284.37,257.83,190.58,6.85,35.07,0.05,0,0.9,0.47,0.47,0.5,0.5,0,0,0
76320,14.83,54.15,253.79,275.18,254.16,196.73,6.91,35.14,0,0.05,0.8,0.47,0.47,0.5,0.5,0,0,0
76350,14.84,54.17,250.89,289.13,261.26,191.88,6.89,35.16,0,0,0.85,0.48,0.48,0.5,0.5,0,0,0
76380,14.9,54.08,249.89,279.98,263.97,195.2,6.92,35.17,0.02,0.04,0.84,0.47,0.47,0.5,0.5,0,0,0
76410,14.83,54.14,260.21,284.47,264.7,195.62,6.94,35.07,0.01,0.05,0.87,0.48,0.48,0.5,0.5,0,0,0
76440,14.9,54.06,257.02,280.61,265.44,196.31,6.9,35.18,0,0,0.83,0.48,0.48,0.5,0.5,0,0,0
76470,14.92,54.06,249.34,286.84,270.08,193.84,6.98,35.19,0.04,0,0.84,0.48,0.48,0.5,0.5,0,0,0
76500,14.87,54.19,248.8,280.7,261.66,196.01,6.91,35.14,0,0.01,0.87,0.47,0.47,0.5,0.5,0,0,0
76530,14.85,54.21,245.22,278.63,257.37,197.32,6.86,35.09,0,0,0.84,0.46,0.46,0.5,0.5,0,0,0
76560,14.88,54.2,247.05,283.47,257.62,198.96,6.91,35.14,0,0.03,0.82,0.47,0.47,0.5,0.5,0,0,0
76590,14.88,54.16,243.28,285.63,257.76,193.69,6.92,35.14,0,0.05,0.88,0.47,0.47,0.5,0.5,0,0,0
76620,14.88,54.21,250.75,275.25,250.93,187.96,6.89,35.14,0.03,0.02,0.85,0.46,0.46,0.5,0.5,0,0,0
76650,14.9,54.06,256.44,274.42,256.19,196.79,6.86,35.17,0.01,0.02,0.91,0.47,0.47,0.5,0.5,0,0,0
76680,14.8,54.17,256.11,282.92,262.85,191.37,6.87,35.16,0.02,0,0.89,0.47,0.47,0.5,0.5,0,0,0
76710,14.92,54.02,254.12,285.24,261.1,196.52,6.93,35.2,0.04,0,0.81,0.48,0.48,0.5,0.5,0,0,0
76740,14.87,54.01,248.68,279.28,255.36,191.01,6.9,35.13,0.05,0,0.84,0.47,0.47,0.5,0.5,0,0,0
76770,14.84,54.07,254.8,273.61,260,193.39,6.97,35.18,0.03,0,0.9,0.47,0.47,0.5,0.5,0,0,0
76800,14.88,54.12,249.02,274.06,250.77,194.56,6.84,35.18,0.06,0.01,0.88,0.46,0.46,0.5,0.5,0,0,0
