Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
6767,16.25,54.94,332.64,277.81,278.52,194.93,7,35,0.01,0.01,0.89
6768,16.25,54.94,333.11,278.11,278.35,194.78,6.99,35,0.01,0.01,0.89
6769,16.25,54.94,333.59,277.8,276.71,194.31,7,35,0.01,0.01,0.88
6770,16.25,54.94,333.81,278.21,278.85,195.24,7,35,0.01,0.01,0.88
6771,16.26,54.94,333.57,277.76,278.75,195.55,6.99,35,0.01,0,0.88
6772,16.25,54.94,334.49,278.3,277.02,195.37,7,35,0.01,0.01,0.88
6773,16.25,54.94,333.23,278.02,278.35,194.6,7,35,0.01,0,0.88
6774,16.25,54.94,333.08,277.6,277.78,195.65,7.01,35,0.01,0.01,0.89
6775,16.25,54.94,333.1,277.26,278.06,194.41,7,35,0.01,0.01,0.88
6776,16.25,54.94,333.92,277.46,277.58,194.96,7,35.01,0.01,0.01,0.89
6777,16.26,54.94,333.31,278.09,278.73,195.09,7,35,0.01,0.01,0.88
6778,16.25,54.94,333.47,278.08,278.25,194.82,7,35,0.01,0.01,0.89
6779,16.24,54.94,333.39,278.5,277.85,195.36,7,35,0.01,0.01,0.88
6780,16.25,54.94,332.44,277.07,278.3,195.01,7,35,0.01,0.01,0.88
6781,16.25,54.94,333.66,277.39,277.97,194.59,7,35,0.01,0.01,0.89
6782,16.26,54.94,333.62,277.69,277.95,194.08,7,35,0.01,0,0.88
6783,16.25,54.94,333.02,278.19,277.88,195.01,7,35,0.01,0.01,0.88
6784,16.25,54.94,333.07,278.12,278.3,194.69,7,35,0.01,0.01,0.89
6785,16.25,54.94,333.3,278,278.03,195.19,6.99,35,0.01,0.01,0.89
6786,16.25,54.94,334.08,278.08,278.46,194.95,7,35,0.01,0.01,0.88
6787,16.25,54.94,333.54,277.36,277.51,195.44,7,35,0.01,0.01,0.89
6788,16.25,54.94,333.03,278.34,277.95,194.94,7,35,0.01,0.01,0.89
6789,16.25,54.94,334,277.22,277.79,195.03,7,35,0.01,0,0.88
6790,16.25,54.94,334.07,277.59,277.52,195.06,7,35,0.01,0.01,0.88
6791,16.25,54.94,334.48,277.93,277.95,195.35,7.01,35,0.02,0.01,0.88
6792,16.25,54.94,333.56,277.83,277.4,194.94,7,35,0.01,0.01,0.88
6793,16.25,54.94,333.35,277.94,278.89,194.72,7,35.01,0.01,0.01,0.89
6794,16.25,54.94,334.27,278.62,278.25,195.13,7,34.99,0.01,0.01,0.88
6795,16.26,54.94,333.58,278.5,278.37,194.98,7,35,0.01,0.01,0.88
6796,16.25,54.94,332.98,279.35,277.78,194.9,7,35,0.01,0.01,0.88
6797,16.25,54.94,333.46,278.01,278.27,194.78,7,35,0.01,0.01,0.88
6798,16.25,54.94,333.95,278.69,277.47,195.55,6.99,35,0.01,0.01,0.89
6799,16.25,54.94,333.38,277.81,278.19,195.24,7,35,0.01,0.01,0.89
6800,16.25,54.94,334.15,278.32,278.68,195.4,7,35,0.01,0.01,0.88
6801,16.26,54.94,333.87,277.83,278.12,195.49,7,35,0.01,0.01,0.88
6802,16.26,54.94,333.69,278.1,277.93,194.7,7,35,0.01,0.01,0.89
6803,16.25,54.94,332.6,278.84,278.23,195.16,7,35,0.01,0.01,0.89
6804,16.24,54.93,334.3,279.07,278.13,194.85,7,35,0.01,0,0.89
6805,16.26,54.94,333.38,278.46,278.53,194.94,7,35,0.02,0.01,0.88
6806,16.25,54.94,332.76,278.22,278.58,194.84,7,35,0.01,0.01,0.89
6807,16.25,54.94,333.38,278.34,278.15,195.05,7,35,0.01,0,0.89
6808,16.24,54.94,334.22,277.67,277.56,195.21,7,35,0.01,0.01,0.88
6809,16.24,54.94,333.45,277.94,277.48,195.07,7,35,0.01,0.01,0.88
6810,16.25,54.93,333.24,277.9,278.65,195.46,7,35,0.01,0.01,0.88
6811,16.25,54.94,334.2,278.46,278.28,195.12,7,35,0.01,0.01,0.88
6812,16.24,54.94,333.39,277.56,277.72,194.86,7,35,0.01,0.01,0.88
6813,16.25,54.94,334.54,277.97,277.93,195.06,7,35,0.01,0.01,0.88
6814,16.26,54.94,333.59,277.03,278.62,195.45,7,35,0.01,0.01,0.88
6815,16.25,54.94,333.82,279.07,277.54,194.86,7,35,0.01,0,0.88
6816,16.25,54.94,333.67,278.22,277.47,194.58,7,35,0.01,0.01,0.89
6817,16.25,54.95,334.35,276.75,278.01,194.91,7,35,0.01,0.01,0.89
6818,16.25,54.94,333.6,278.17,278.11,194.52,7,35,0.01,0.01,0.89
6819,16.25,54.94,333.08,277.95,278.02,194.67,7,35,0.01,0,0.88
6820,16.25,54.94,334.13,278.37,278.42,195.22,7,35,0.01,0.01,0.89
6821,16.25,54.95,333.12,278.69,278.01,195.09,7.01,35,0.01,0.01,0.88
6822,16.25,54.94,333.8,278.32,278.13,195.29,7,35,0.01,0.01,0.88
6823,16.25,54.94,333.4,277.66,277.54,195.04,7,35,0.01,0.01,0.88
6824,16.25,54.93,333.39,277.15,277.91,195.04,7,35,0.01,0.01,0.89
6825,16.25,54.94,333.98,277.98,278.5,194.55,7,35,0.01,0.01,0.89
6826,16.25,54.94,334.37,278.08,279.01,195.07,7,34.99,0.01,0.01,0.89
6827,16.25,54.94,333.74,277.5,277.41,195.44,7,35.01,0.01,0,0.88
6828,16.25,54.93,333.71,277.32,277.85,194.77,7,35,0.01,0.01,0.88
6829,16.25,54.94,334.11,277.43,278.02,195.35,7,35.01,0.01,0.01,0.88
6830,16.25,54.94,333.18,277.96,278.02,195.46,7,35,0,0.01,0.88
6831,16.25,54.94,333.19,277.51,278.7,195.03,7,35,0.01,0.01,0.88
6832,16.25,54.94,333.39,278.51,278.04,194.62,7,34.99,0.01,0.01,0.89
6833,16.25,54.93,334.18,278.16,278.79,194.96,7,35,0.01,0,0.88
6834,16.25,54.94,333.63,277.6,278.19,194.87,7.01,35,0.01,0.01,0.88
6835,16.24,54.94,333.94,277.46,277.9,194.86,7,35,0.01,0.01,0.89
6836,16.25,54.95,333.9,278.51,278.13,194.99,7,35,0.01,0.01,0.88
6837,16.24,54.94,334.02,277.21,278.5,194.89,7,34.99,0.01,0.01,0.88
6838,16.25,54.94,333.9,278.56,276.97,195.16,7,35,0.01,0.01,0.88
6839,16.25,54.94,333.26,278.02,277.87,194.62,7,35,0.01,0,0.88
6840,16.25,54.94,334.36,277.49,277.77,195.42,7,35,0.01,0.01,0.89
6841,16.25,54.94,333.97,277.72,277.72,194.46,7,35,0.01,0.01,0.89
6842,16.25,54.94,334.12,278.07,278.07,195.04,7,35,0.01,0.01,0.89
6843,16.25,54.94,333.63,277.67,277.95,195.12,7,35.01,0.01,0.01,0.89
6844,16.25,54.93,333.68,277.67,278.68,194.9,7,35,0.01,0.01,0.89
6845,16.25,54.94,333.24,277.84,278.21,195.28,7,35,0.01,0.01,0.89
6846,16.25,54.94,333.67,277.72,277.38,194.91,6.99,35,0,0.01,0.88
6847,16.25,54.94,334.19,278.11,278.15,195.13,7,35,0.01,0.01,0.89
6848,16.25,54.94,333.39,277.19,277.7,194.88,7,34.99,0.01,0.01,0.88
6849,16.25,54.94,332.85,277.63,278.42,195.5,7,35,0.01,0.01,0.89
6850,16.25,54.94,333.69,278.45,277.37,195.37,7,34.99,0,0.01,0.88
6851,16.25,54.94,334.09,278.12,278.49,195.28,6.99,35,0.01,0.01,0.89
6852,16.26,54.94,333.78,278.11,277.92,194.69,7,35.01,0.01,0.01,0.89
6853,16.24,54.94,333.37,278.43,278.05,194.89,7,35,0.01,0.01,0.88
6854,16.25,54.94,334.07,278.65,278.01,195.75,7,35,0.01,0.01,0.87
6855,16.26,54.95,333.41,277.53,278.07,195.24,6.99,35,0.01,0.01,0.89
6856,16.25,54.94,332.84,277.73,278.4,195.68,7,35,0.01,0.01,0.88
6857,16.25,54.94,333.12,278.1,278.88,195.69,7,35,0.01,0.01,0.88
6858,16.25,54.94,333.79,278.27,278.32,195.4,7,35,0.01,0.01,0.89
6859,16.24,54.94,333.38,277.88,278.4,194.79,7,35,0.01,0.01,0.88
6860,16.25,54.94,333.52,277.98,277.68,194.15,7.01,35,0.01,0.01,0.88
6861,16.25,54.94,333.8,277.86,277.55,194.57,7,35,0.01,0.01,0.88
6862,16.25,54.94,333.02,277.62,278.03,194.92,7,35,0.01,0.01,0.89
6863,16.25,54.94,333.82,277.66,278.87,195.72,7,35,0.01,0.01,0.89
6864,16.25,54.94,333.24,276.95,278.12,194.9,7,35,0,0.01,0.88
6865,16.25,54.94,333.33,277.86,278.09,195.17,7,35,0.01,0.01,0.89
6866,16.25,54.94,332.88,278.44,277.85,194.99,7,35,0,0.01,0.89
6867,16.25,54.94,334.54,277.65,277.74,194.94,7,35,0.01,0.01,0.89
6868,16.25,54.94,332.94,278.77,277.95,194.91,7,35,0.01,0.01,0.89
6869,16.25,54.93,333.91,277.91,277.74,194.77,7,35,0.01,0.01,0.88
6870,16.25,54.94,333.56,277.36,278.28,194.7,7,35,0.01,0.01,0.88
6871,16.26,54.94,332.91,277.5,277.88,194.63,7,34.99,0.01,0.01,0.89
6872,16.25,54.94,333.23,277.09,278.38,195.46,7,35,0.01,0.01,0.89
6873,16.25,54.94,333.96,278.55,278.6,194.7,7,35,0.01,0.01,0.88
6874,16.25,54.94,333.31,276.67,278.51,194.55,7,35,0.01,0.01,0.89
6875,16.25,54.94,333.95,278.07,277.8,195.3,7,35,0.01,0.01,0.88
6876,16.25,54.94,333.75,279.28,277.88,195.2,7,35,0.01,0.01,0.89
6877,16.25,54.94,331.96,277.79,278.16,195.23,7,35,0.01,0.01,0.88
6878,16.25,54.94,334.09,278.09,277.9,194.6,7,35,0.01,0.01,0.89
6879,16.25,54.94,332.91,277.79,278.02,195.22,7,35,0.01,0.01,0.88
6880,16.25,54.94,333.83,278.71,277.2,194.73,7,35,0.01,0.01,0.89
6881,16.25,54.94,333.65,277.85,278.1,194.84,7,35,0.01,0.01,0.88
6882,16.25,54.95,333.76,277.81,278.44,194.61,6.99,35,0.01,0.01,0.88
6883,16.25,54.94,333.45,277.86,277.47,195.16,7,35,0.01,0.01,0.88
6884,16.26,54.94,334.62,277.68,278,194.67,7,35,0,0.01,0.88
6885,16.25,54.94,333.82,278,277.39,195.17,7,35,0.01,0.01,0.88
6886,16.25,54.95,333.11,278.26,278.63,194.88,6.99,35,0.01,0.01,0.88
6887,16.25,54.94,333.71,277.75,279.02,195.28,7,35,0.01,0.01,0.88
6888,16.25,54.94,333.81,278.62,278.14,194.56,7,35,0,0.01,0.88
6889,16.25,54.94,333.57,277.24,278.14,194.9,7,35,0.01,0.01,0.89
6890,16.25,54.94,333.17,278.23,277.99,194.94,7,35,0.01,0.01,0.89
6891,16.26,54.94,333.63,278.25,278.07,195.28,7,35,0.01,0.01,0.88
6892,16.25,54.94,333.82,277.52,278.17,194.69,7,35,0.01,0.01,0.88
6893,16.25,54.94,333.75,278.72,277.62,194.48,7,35,0.01,0.01,0.88
6894,16.25,54.93,333.48,277.4,278.37,195.48,7,35,0.01,0.01,0.89
6895,16.25,54.94,334.01,277.95,276.9,195.41,7,35,0.01,0.01,0.89
6896,16.25,54.94,333.6,278.75,278.7,195.36,7,35,0.01,0.01,0.88
6897,16.24,54.94,334.32,277.65,277.58,195.25,7,35,0.01,0.01,0.89
6898,16.25,54.94,333.47,277.2,278.08,194.77,7,35,0.01,0.01,0.88
6899,16.25,54.94,333.01,277.73,278.97,195.48,7,35,0.01,0.01,0.88
6900,16.25,54.93,332.86,278.29,277.64,195.09,7,35,0.01,0.01,0.89
6901,16.26,54.94,334.08,277.48,277.5,195.1,7,35,0.01,0,0.89
6902,16.25,54.94,333.36,278,277.9,194.93,7,35,0.01,0.01,0.88
6903,16.25,54.94,333.92,277.83,278.26,194.67,7,35,0.02,0.01,0.88
6904,16.25,54.94,333.26,278.14,277.82,195.14,7,35,0.01,0,0.88
6905,16.25,54.94,334.11,277.62,277.85,194.97,7,35,0.01,0,0.89
6906,16.25,54.94,334.15,277.36,277.32,195.11,7,35,0.01,0.01,0.89
6907,16.25,54.93,333.39,278.49,278.1,194.74,7,35,0.01,0,0.88
6908,16.25,54.94,333.55,277.32,277.5,194.88,6.99,35,0.01,0.01,0.88
6909,16.25,54.94,333.11,279.02,277.28,194.7,7,34.99,0.01,0.01,0.89
6910,16.25,54.94,332.51,278.17,277.75,194.96,7.01,35,0.01,0.01,0.89
6911,16.25,54.94,333.51,278.3,277.75,195.28,7,35,0.01,0.01,0.88
6912,16.25,54.94,332.9,278.24,278.29,194.24,7,35,0.02,0.01,0.88
6913,16.25,54.94,333.36,278.07,277.48,194.75,7,35,0.01,0.01,0.89
6914,16.25,54.94,333.91,277.95,278.85,195.31,7,35,0.01,0,0.89
6915,16.25,54.93,333.6,277.24,277.89,194.94,7,35,0.02,0,0.88
6916,16.24,54.94,333.89,277.67,278.97,194.99,7,35,0.01,0.01,0.89
6917,16.25,54.94,333.42,277.9,277.82,194.47,7,35,0.01,0.01,0.88
6918,16.25,54.94,334.32,277.76,277.49,194.56,7,35,0.01,0.01,0.89
6919,16.24,54.94,334.21,277.7,277.7,195.19,7,35,0.01,0.01,0.88
6920,16.25,54.94,334.52,278.18,279.29,194.56,7,35,0.01,0,0.89
6921,16.25,54.95,333.43,277.43,278.45,194.44,6.99,35,0.01,0.01,0.88
6922,16.25,54.94,333.95,278.09,277.9,195.3,7,35,0.01,0.01,0.88
6923,16.25,54.94,333.88,278.91,277.41,194.64,7,35,0.01,0.01,0.89
6924,16.25,54.94,333.74,277.58,277.42,195.07,7.01,35,0.01,0,0.89
6925,16.25,54.94,333.83,278.12,277.91,195.05,7.01,35,0.01,0.01,0.88
6926,16.25,54.94,333.74,277.3,277.71,194.87,7,35,0.01,0.01,0.89
6927,16.25,54.94,333.81,277.82,277.76,195.17,6.99,35,0.01,0.01,0.88
6928,16.24,54.94,334.22,277.99,277.43,195.05,7,35,0.01,0.01,0.88
6929,16.26,54.94,333.55,278.28,277.8,194.67,7,35,0.01,0.01,0.89
6930,16.25,54.94,333.97,277.9,277.38,194.72,7,35,0.01,0,0.88
6931,16.25,54.94,333.96,278.27,278.42,195.06,7,35,0.01,0.01,0.89
6932,16.25,54.94,333.17,278.02,278.08,195.54,7,35,0.01,0.01,0.88
6933,16.25,54.94,332.9,278.11,278.41,195.02,7,35,0.01,0.01,0.89
6934,16.25,54.94,333.31,277.81,277.37,195.1,7,35,0.01,0.01,0.88
6935,16.26,54.94,334.12,278.72,277.65,194.7,7,34.99,0.01,0.01,0.89
6936,16.25,54.94,334.26,277.7,278.24,194.58,7,35,0.01,0.01,0.88
6937,16.25,54.94,333.71,277.7,277.63,194.25,7,35,0.01,0.01,0.89
6938,16.25,54.94,333.98,278.2,277.93,195.24,7,35,0.01,0.01,0.89
6939,16.25,54.94,333.66,277.71,277.42,194.44,7,35,0.01,0.01,0.88
6940,16.25,54.94,334.32,277.49,277.78,194.81,7,35,0.01,0.01,0.89
6941,16.25,54.94,334.08,277.68,278.57,194.56,7,35,0.01,0,0.88
6942,16.25,54.93,333.24,278.29,277.3,195.09,7,35,0.01,0.01,0.89
6943,16.25,54.94,333.58,278.93,277.88,194.73,7,35,0.01,0,0.88
6944,16.25,54.94,333.31,278.73,277.46,194.8,7,35,0.01,0.01,0.89
6945,16.25,54.94,333.39,277.95,279.12,194.46,7,34.99,0.01,0.01,0.88
6946,16.25,54.93,334.29,277.74,278.36,195.51,7,35,0.01,0.01,0.88
6947,16.24,54.94,333.48,277.11,278.45,194.39,7,34.99,0.01,0.01,0.88
6948,16.25,54.94,333.57,277.54,277.89,194.97,7,35,0.01,0.01,0.88
6949,16.25,54.93,333.4,278.05,278.39,194.74,7,35,0.01,0.01,0.88
6950,16.25,54.94,333.74,277.89,278.74,195.18,7,35,0,0.01,0.89
6951,16.25,54.93,334.56,277.91,278.58,195.19,7,35,0.01,0,0.89
6952,16.25,54.94,333.69,277.63,278.22,194.88,7,35,0.01,0,0.88
6953,16.26,54.94,333.43,277.11,277.31,195.32,7,35,0.01,0.01,0.88
6954,16.25,54.93,333.57,277.75,278.44,194.81,7,35,0.01,0.01,0.88
6955,16.25,54.94,334.24,277.75,277.72,195.03,7,35,0.01,0.01,0.89
6956,16.25,54.93,334.08,278.16,278.39,195.37,7,35,0.01,0.01,0.89
6957,16.25,54.94,333.08,278.07,277.39,194.5,7,35,0.01,0.01,0.88
6958,16.25,54.95,333.76,276.89,277.41,194.62,6.99,35,0.01,0.01,0.88
6959,16.25,54.94,334.28,277.9,278.2,195.44,7,35,0.01,0,0.88
6960,16.25,54.94,333.96,277.81,277.92,194.76,7,35,0.01,0.01,0.88
6961,16.26,54.94,333.24,277.94,277.85,194.68,7,35,0.02,0.01,0.88
6962,16.25,54.94,333.61,278.37,277,195.13,7,35.01,0.01,0.01,0.88
6963,16.26,54.94,333.27,278.05,277.97,194.91,7,35,0.01,0.01,0.88
6964,16.25,54.94,333.69,277.72,277.4,194.76,7,35,0.01,0.01,0.89
6965,16.25,54.94,333.32,276.99,278.34,194.66,7,35,0.01,0.01,0.89
6966,16.25,54.94,333.9,278.13,277.93,194.67,7,35,0.01,0.01,0.89
6967,16.25,54.94,333.99,277.6,278.64,195.09,7,35,0.01,0.01,0.88
6968,16.25,54.94,333.55,277.36,278.4,195.37,7,35,0.01,0.01,0.88
6969,16.25,54.94,334.23,277.66,278.02,194.66,7,35,0.01,0.01,0.88
6970,16.25,54.94,334.63,277.58,277.96,195.23,7,35,0.01,0.01,0.88
6971,16.25,54.94,333.9,278.5,277.42,195,7,35,0.01,0.01,0.88
6972,16.26,54.94,333.71,278.49,277.96,194.21,7,35,0.01,0.01,0.89
6973,16.25,54.94,334.16,278.15,278.39,194.17,7,35,0.01,0.01,0.89
6974,16.25,54.94,334.46,277.71,278.32,194.6,7,35,0,0.01,0.88
6975,16.25,54.94,333.48,277.31,277.31,194.22,7,35,0.02,0.01,0.88
6976,16.25,54.94,333.43,277.5,277.88,194.71,7,35,0.01,0.01,0.88
6977,16.25,54.94,333.32,277.43,278.13,194.76,7,35,0.01,0.01,0.88
6978,16.25,54.94,333.54,277.87,278.11,194.95,6.99,35,0.01,0.01,0.89
6979,16.25,54.94,333.72,277.86,277.43,194.56,7,35,0.01,0.01,0.88
6980,16.26,54.94,334.06,278.37,277.21,194.96,7.01,35,0,0,0.88
6981,16.26,54.94,334.45,278.11,278.53,193.97,7.01,35,0.01,0.01,0.89
6982,16.25,54.94,332.91,277.33,278.28,195.11,7,35,0.01,0.01,0.89
6983,16.24,54.93,333.54,278.61,277.5,195.35,7,35,0.01,0.01,0.89
6984,16.25,54.94,333.2,277.84,277.73,194.81,7,35,0.01,0.01,0.88
6985,16.25,54.94,333.19,278.33,278.24,195.04,7,35,0.01,0,0.88
6986,16.25,54.94,334.09,277.57,278.13,194.96,7,35,0.01,0.01,0.89
6987,16.26,54.94,333.39,278.12,278.44,195.12,6.99,35,0.01,0.01,0.88
6988,16.25,54.94,333.45,277.89,277.71,195.53,7,35,0.01,0,0.89
6989,16.25,54.94,332.97,277.7,278.89,194.85,7,35,0.01,0.01,0.88
6990,16.25,54.94,333.24,277.98,278.47,194.59,7,35,0.01,0.01,0.88
6991,16.26,54.94,334.15,278.74,278.67,194.83,7,35,0.01,0.01,0.88
6992,16.25,54.94,333.15,278.2,277.37,195.26,7,35,0.01,0.01,0.88
6993,16.25,54.94,332.65,277.86,277.92,195.13,7,35,0.01,0.01,0.88
6994,16.24,54.94,333.53,278.56,277.87,195.2,7,35,0.01,0.01,0.89
6995,16.25,54.94,333.43,278.5,278.04,195.93,7,35,0.01,0.01,0.88
6996,16.25,54.94,333.47,278.51,277.42,195.11,7,35,0.01,0.01,0.88
6997,16.25,54.94,333.18,278.45,278.33,194.48,7,35,0.01,0.01,0.88
6998,16.26,54.93,333.68,278.54,278.15,194.59,7,35,0.01,0,0.89
6999,16.25,54.93,334.06,278.23,277.37,195.17,7,34.99,0.01,0,0.89
7000,16.25,54.94,333.28,278.23,278.02,194.12,7,35,0.01,0.01,0.89
7001,16.25,54.94,334.23,278.91,278.32,194.58,7,35,0.01,0.01,0.89
7002,16.25,54.94,332.99,278.69,277.64,194.95,7,35,0.01,0.01,0.88
7003,16.25,54.94,334.09,277.14,278.15,194.6,7,35,0.02,0,0.88
7004,16.25,54.94,333.72,277.94,278.11,195.08,7,35,0.01,0.01,0.88
7005,16.25,54.94,333.53,278.05,278.49,195.21,7,35,0.01,0.01,0.89
7006,16.25,54.94,334.34,277.85,276.99,194.81,7,35,0.01,0.01,0.89
7007,16.25,54.94,334.33,277.98,277.52,194.53,7,35,0.01,0.01,0.89
7008,16.24,54.94,332.32,278.09,277.46,194.47,7,35,0.01,0,0.88
7009,16.25,54.94,333.53,277.69,278.11,195.07,7,35,0.01,0,0.88
7010,16.25,54.94,333.36,278.71,277.9,194.51,7,35,0.01,0.01,0.89
7011,16.25,54.94,333.85,277.78,277.74,195.13,7,35,0.01,0.01,0.89
7012,16.25,54.94,334.5,276.72,277.87,194.92,7,35,0.01,0.01,0.89
7013,16.25,54.94,333.27,277.62,278.16,195,7,35,0.01,0.01,0.88
7014,16.26,54.94,333.45,278.18,278.03,194.87,7,34.99,0.01,0.01,0.88
7015,16.25,54.94,333.56,277.83,277.78,195.31,7,35,0.01,0.01,0.88
7016,16.25,54.94,333.38,277.8,278.92,195.04,7,35,0.01,0.01,0.89
7017,16.25,54.94,333.69,278.08,277.74,194.99,7,35,0.01,0.01,0.89
7018,16.25,54.94,333.35,278.01,277.79,194.7,7,35,0.01,0.01,0.89
7019,16.25,54.94,332.79,277.78,278.7,194.85,7,35,0.01,0.01,0.88
7020,16.26,54.94,334.06,278.1,278.43,194.75,7,35.01,0.01,0.02,0.88
7021,16.25,54.94,333.82,278.29,277.55,195.1,7,35,0.02,0.01,0.89
7022,16.26,54.94,333.91,278.2,279.59,194.61,7,35,0.02,0.01,0.88
7023,16.25,54.94,334.42,277.73,277.85,195.25,7,35,0.01,0,0.88
7024,16.25,54.94,333.29,277.49,278.37,194.92,7,35,0.01,0.01,0.89
7025,16.25,54.94,333.94,278.04,278.64,194.56,7,35,0.01,0.01,0.88
7026,16.25,54.94,334.12,277.69,277.58,194.86,7,35,0.01,0.01,0.89
7027,16.25,54.94,333.66,278.44,277.47,194.65,7,35,0.01,0.01,0.88
7028,16.25,54.94,334.41,278.47,278.46,194.55,7,35,0.01,0.01,0.89
7029,16.25,54.94,333.24,278.27,278.47,195.07,7,35,0.01,0.01,0.88
7030,16.25,54.94,333.53,277.91,277.59,195.07,7,35,0.02,0.01,0.88
7031,16.25,54.94,334.13,277.96,278.02,194.9,7,35,0.01,0.01,0.88
7032,16.25,54.94,333.56,278.02,278.24,194.48,7,35,0.02,0.01,0.88
7033,16.25,54.94,334.06,277.45,277.56,194.86,7,35,0.01,0,0.88
7034,16.25,54.94,333.47,277.71,277.47,195.38,7,35,0.01,0.01,0.89
7035,16.26,54.94,333.32,277.98,277.97,195.19,7,35,0.01,0.01,0.89
7036,16.25,54.94,333.28,278.11,277.84,194.59,7,35,0.01,0.01,0.88
7037,16.24,54.94,334.54,278.68,278.09,194.57,6.99,35,0.01,0.01,0.89
7038,16.25,54.94,333.89,277.47,278.12,195.11,7,35,0,0.01,0.88
7039,16.25,54.94,333.76,278,278.03,194.98,7,35,0.01,0.01,0.89
7040,16.25,54.94,333.36,278.92,277.18,194.32,7,35,0.01,0.01,0.89
7041,16.24,54.93,333.56,278.04,277.93,195.68,7,35,0.01,0.01,0.89
7042,16.25,54.93,334.18,278.01,277.6,194.6,7,35,0.01,0.01,0.88
7043,16.25,54.94,333.39,277.95,277.34,194.91,7,35,0.01,0.01,0.88
7044,16.24,54.94,333.55,278.51,278.2,194.91,7,35,0.02,0.01,0.89
7045,16.25,54.94,333.92,277.4,277.81,195.41,7,35,0,0.01,0.88
7046,16.25,54.94,333.51,278.16,277.58,195.1,7.01,35,0.01,0.01,0.88
7047,16.25,54.94,333.46,277.43,277.89,194.6,7,35,0.01,0.01,0.89
7048,16.26,54.94,333.38,278.56,278.01,195.07,7,35,0.01,0.01,0.88
7049,16.25,54.94,333.2,277.47,278.29,195.31,7,35,0.01,0.01,0.89
7050,16.26,54.94,334.57,277.37,278.37,195.28,7,35,0,0.01,0.89
7051,16.25,54.94,334.46,278.04,278.89,194.35,7,35,0.01,0.01,0.89
7052,16.25,54.93,333.57,277.46,277.39,195.06,7,35,0.02,0.01,0.89
7053,16.25,54.94,333.72,277.78,277.79,194.94,7,35.01,0.01,0.01,0.88
7054,16.25,54.94,334.31,278.57,277.93,194.53,7,35,0.01,0.01,0.88
7055,16.25,54.94,333.34,277.89,277.6,195.08,7,35,0.01,0.01,0.88
7056,16.26,54.94,333.15,278.68,277.64,194.91,7,35,0.01,0.01,0.88
7057,16.25,54.94,333.37,278.63,277.1,195.37,7,35,0.01,0.01,0.88
7058,16.25,54.94,334.06,277.26,278.07,194.43,7,35,0.01,0.01,0.89
7059,16.25,54.95,333.76,277.65,278.05,195.48,7,34.99,0.01,0.01,0.88
7060,16.25,54.94,333.99,277.54,277.47,195.13,7,35,0.02,0.01,0.89
7061,16.25,54.94,333.62,277.71,278.16,195.34,7,35,0.01,0,0.88
7062,16.25,54.94,333.38,277.61,277.11,195.04,7,35,0.01,0.01,0.88
7063,16.25,54.93,333.14,278.45,277.21,195.07,7,35,0.01,0.01,0.88
7064,16.25,54.94,334,277.49,278.12,194.79,7,35,0.01,0.01,0.88
7065,16.25,54.94,333.2,277.77,278.91,194.57,7,35,0.01,0.01,0.88
7066,16.25,54.94,333.71,279.15,278.08,195.24,7,35,0,0.01,0.88
7067,16.25,54.94,333.87,277.62,278.63,194.62,7,35,0.01,0,0.88
7068,16.25,54.94,333.48,278.67,278.11,194.58,7,35,0.02,0.01,0.88
7069,16.25,54.94,333.23,279.01,278.36,194.25,7,35,0.01,0.01,0.88
7070,16.25,54.94,333.62,278.2,277.03,194.83,7,35.01,0.01,0.01,0.89
7071,16.25,54.94,333.38,277.88,279.16,194.89,7,35,0,0.01,0.88
7072,16.25,54.94,333.5,277.95,277.73,195.36,7,35,0.01,0.01,0.88
7073,16.26,54.94,332.93,277.9,277.99,195.31,7,35,0,0.01,0.89
7074,16.25,54.94,333.14,278.33,278.53,194.74,7,34.99,0,0.02,0.88
7075,16.25,54.94,334.31,277.91,277.59,194.86,7,35,0.01,0.01,0.88
7076,16.25,54.94,332.84,278.07,278.05,195.03,7,35,0.01,0.01,0.89
7077,16.25,54.94,333.52,277.76,278.86,195.03,7,35,0.01,0,0.89
7078,16.25,54.94,333.65,278.57,277.91,195.03,7,35,0.01,0.01,0.88
7079,16.25,54.94,333.63,277.3,277.4,195.35,7,35,0.01,0.01,0.88
7080,16.25,54.94,333.99,278.38,277.6,194.54,7,35,0.01,0,0.88
7081,16.26,54.94,333.97,277.66,278.62,195.35,7,35,0.01,0.01,0.89
7082,16.25,54.94,333.98,277.55,277.75,195.48,7,35,0.01,0,0.88
7083,16.25,54.94,332.44,277.75,278.45,194.54,6.99,35,0.01,0.01,0.89
7084,16.25,54.94,334.08,277.74,278.22,194.68,6.99,35,0.01,0,0.88
7085,16.25,54.94,333.19,278.42,277.04,195.65,7,35,0.01,0.01,0.88
7086,16.25,54.94,332.88,278.28,277.7,195.72,7.01,35,0.01,0.01,0.88
7087,16.25,54.94,333.52,278.21,278.56,195.59,7,35,0.01,0.01,0.89
7088,16.25,54.94,333.68,278.83,278.23,194.81,7,35,0.01,0.01,0.88
7089,16.25,54.94,333.97,278.14,277.62,195.63,7,35,0.01,0.01,0.88
