Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
11102,17.89,58.88,277.3,278.44,278.18,195.37,8.4,35,0.01,0.01,1.15
11103,17.9,58.87,278.51,277.99,277.78,194.77,8.39,35,0.01,0.02,1.15
11104,17.9,58.88,278.28,278.13,277.5,195.18,8.4,35,0.01,0.01,1.15
11105,17.9,58.87,277.8,277.61,278.9,194.8,8.4,35,0.01,0.01,1.15
11106,17.89,58.87,277.85,277.58,278.08,194.5,8.4,35.01,0.02,0.01,1.15
11107,17.9,58.88,278.95,277.49,277.43,195.17,8.4,35,0.01,0.01,1.15
11108,17.9,58.88,278.54,277.91,277.82,194.89,8.4,35,0.01,0.01,1.15
11109,17.9,58.88,278.8,278.12,277.6,194.6,8.4,35,0,0.02,1.15
11110,17.9,58.87,278.38,277.54,277.88,195.05,8.4,35,0.01,0.01,1.15
11111,17.89,58.88,278.21,278.4,277.94,194.97,8.4,35,0.01,0.01,1.14
11112,17.89,58.88,277.8,277.59,277.48,195,8.4,35,0.01,0.01,1.15
11113,17.89,58.87,278.39,277.7,278.04,195.14,8.4,35,0.01,0,1.14
11114,17.9,58.87,278.23,278.55,277.44,195.11,8.4,35,0.01,0.01,1.15
11115,17.9,58.87,277.7,278.29,278,195.19,8.4,35,0.01,0.01,1.15
11116,17.9,58.87,277.6,278.19,278.12,194.62,8.4,35,0.01,0.01,1.15
11117,17.9,58.89,277.57,278.23,277.03,194.63,8.4,35,0,0.01,1.15
11118,17.89,58.88,277.76,277.89,277.22,195.35,8.4,35,0.01,0.01,1.15
11119,17.9,58.87,277.69,277.15,277.65,195.02,8.4,35,0.01,0.02,1.14
11120,17.9,58.88,278.09,278.11,278.69,194.45,8.4,35,0,0.01,1.15
11121,17.89,58.88,278.22,277.57,278.07,194.86,8.4,35,0.01,0.01,1.15
11122,17.9,58.88,277.46,278.33,278.28,194.65,8.4,35.01,0.01,0.01,1.15
11123,17.89,58.88,278.28,277.89,279.47,195.3,8.4,35,0.01,0.01,1.15
11124,17.9,58.88,278.17,277.82,277.73,195.31,8.4,35,0.02,0.01,1.15
11125,17.89,58.88,277.77,277.17,277.95,194.74,8.41,35,0.01,0.01,1.15
11126,17.9,58.87,277.83,278.56,277.87,194.74,8.4,35,0.01,0.01,1.14
11127,17.9,58.88,277.33,278.5,277.88,195.78,8.4,35,0.01,0,1.15
11128,17.89,58.88,278.08,278.16,277.99,194.15,8.4,35,0.01,0,1.15
11129,17.9,58.88,277.81,277.53,277.34,194.92,8.39,35,0.01,0.01,1.14
11130,17.9,58.88,278.25,278.25,277.84,194.97,8.4,35.01,0.01,0.01,1.15
11131,17.89,58.88,277.18,278.2,277.99,195.74,8.4,35,0.01,0.01,1.15
11132,17.89,58.88,277.7,278.44,277.83,195.11,8.4,35,0.01,0.01,1.16
11133,17.9,58.88,277.37,278.33,278.86,194.82,8.41,35,0.01,0,1.15
11134,17.9,58.87,278.11,277.61,278.52,194.9,8.4,35,0.01,0.01,1.14
11135,17.9,58.88,278.72,278.53,277.49,194.67,8.4,34.99,0.01,0.01,1.15
11136,17.9,58.88,277.81,278.02,277.84,194.95,8.4,35,0.01,0.01,1.15
11137,17.89,58.88,278.32,278.21,278.69,195.29,8.4,35,0.01,0.01,1.15
11138,17.89,58.87,277.56,277.82,278.5,195.32,8.4,35,0.01,0.01,1.15
11139,17.9,58.88,277.28,278.53,277.4,195.42,8.4,35,0.01,0.01,1.15
11140,17.9,58.88,278.48,278.75,278.22,194.99,8.4,34.99,0.01,0.01,1.15
11141,17.9,58.87,277.89,276.88,278.58,194.79,8.4,35,0.01,0.01,1.15
11142,17.9,58.88,277.6,278.5,277.64,195.21,8.4,35,0.01,0.01,1.14
11143,17.9,58.88,277.61,278.4,277.78,195.23,8.4,35,0.01,0.01,1.15
11144,17.89,58.88,278.14,278.42,277.14,195.23,8.4,35,0.02,0.01,1.14
11145,17.89,58.88,277.54,278.13,278.86,194.89,8.41,35,0.01,0.01,1.15
11146,17.9,58.88,277.88,277.77,278.46,194.31,8.4,35,0.01,0.01,1.14
11147,17.89,58.88,277.78,277.97,278.96,195.36,8.4,35,0.01,0.01,1.15
11148,17.89,58.88,277.25,278.11,277.84,194.93,8.4,35,0.01,0.01,1.15
11149,17.9,58.88,277.87,277.64,278.06,194.36,8.41,35,0,0.01,1.15
11150,17.9,58.88,277.84,278.2,278.78,195.16,8.41,35,0.01,0.01,1.15
11151,17.89,58.88,277.89,278.36,277.62,194.76,8.4,35,0.01,0.01,1.15
11152,17.89,58.88,278.23,277.86,278.12,195.03,8.4,35,0.01,0.01,1.15
11153,17.89,58.88,277.54,276.85,277.94,194.61,8.4,35,0.01,0.01,1.15
11154,17.9,58.88,277.72,277.44,277.69,195.72,8.4,35,0.01,0.01,1.15
11155,17.89,58.88,277.99,277.69,278.51,194.51,8.4,35,0.01,0.01,1.15
11156,17.9,58.88,277.82,278.27,278.71,195.47,8.4,35,0.01,0.01,1.14
11157,17.89,58.87,277.23,278.1,277.24,194.89,8.4,35,0.01,0.01,1.15
11158,17.9,58.88,278.52,278.27,277.76,195.27,8.4,35,0.01,0.01,1.15
11159,17.89,58.88,278.41,277.48,277.71,194.4,8.4,35,0.01,0.01,1.15
11160,17.9,58.88,277.82,277.12,277.53,195.47,8.4,35,0.01,0.01,1.15
11161,17.89,58.87,277.5,278.49,279.24,194.56,8.4,35,0.01,0,1.15
11162,17.9,58.87,277.43,277.61,278.31,195.22,8.4,35,0.01,0.01,1.15
11163,17.89,58.88,278.19,278.24,277.77,194.84,8.4,35,0.01,0.01,1.15
11164,17.9,58.88,277.52,278.33,278.24,194.5,8.4,35,0.01,0.01,1.15
11165,17.89,58.88,277.73,277.83,278.24,195.67,8.4,35,0.01,0.01,1.15
11166,17.9,58.88,278.2,278.06,277.56,194.74,8.4,35,0.02,0.01,1.14
11167,17.9,58.88,277.41,278.13,278.5,194.93,8.4,35,0.01,0.01,1.15
11168,17.89,58.87,277.89,277.97,278.27,194.72,8.4,35,0.01,0.01,1.15
11169,17.9,58.88,277.65,277.76,278.09,194.91,8.4,35,0.01,0.01,1.15
11170,17.9,58.87,277.62,278.23,278.13,194.22,8.4,35.01,0.01,0.01,1.15
11171,17.9,58.87,277.78,278.63,278.03,195.08,8.4,35,0.02,0.01,1.15
11172,17.89,58.87,277.5,278.2,277.18,195.08,8.4,35,0.01,0.01,1.15
11173,17.89,58.87,278.3,277.82,277.29,194.93,8.4,35,0.01,0.01,1.15
11174,17.9,58.88,278.2,278.93,278.45,195.09,8.4,35,0.01,0.01,1.15
11175,17.89,58.88,278.53,278.3,278.38,194.53,8.4,35,0.02,0.01,1.15
11176,17.9,58.87,277.78,277.32,277.36,194.88,8.4,35,0.01,0.01,1.15
11177,17.89,58.87,277.36,277.52,278.65,194.96,8.41,35,0.01,0.01,1.15
11178,17.9,58.88,278.17,277.93,277.74,195.11,8.4,35,0.01,0.01,1.14
11179,17.9,58.88,277.96,277.91,277.11,194.89,8.4,35,0.01,0.01,1.15
11180,17.89,58.88,278.07,277.97,277.66,194.94,8.4,35,0.01,0.01,1.15
11181,17.89,58.87,278.06,278.02,277.69,194.86,8.4,35,0.01,0.01,1.15
11182,17.9,58.88,278.16,277.66,278.4,194.56,8.4,35.01,0.01,0.01,1.14
11183,17.89,58.88,278.02,277.2,278.46,195.33,8.4,35,0.01,0.01,1.15
11184,17.89,58.88,278.02,277.94,277.43,195.18,8.39,35,0.01,0.01,1.15
11185,17.9,58.87,277.8,278.18,279.22,194.48,8.4,35,0.01,0.01,1.14
11186,17.9,58.87,278.77,277.96,278.01,194.85,8.4,35,0.01,0.01,1.14
11187,17.9,58.88,277.88,278.09,277.98,194.32,8.4,35,0.01,0.01,1.15
11188,17.9,58.87,277.41,277.54,278.54,195.39,8.4,35,0.02,0.01,1.15
11189,17.89,58.87,278.2,278.17,278.31,195.46,8.4,35,0.01,0.01,1.15
11190,17.9,58.87,277.39,278.56,278.13,194.31,8.4,35,0.01,0.01,1.14
11191,17.9,58.88,277.26,277.63,278.39,194.78,8.41,35,0.01,0.01,1.14
11192,17.9,58.87,278.74,278.23,278,195.28,8.4,35,0.02,0.01,1.15
11193,17.9,58.88,278.01,277.94,277.52,195.04,8.4,35,0.01,0.01,1.15
11194,17.9,58.87,278.53,278.08,278.51,195.25,8.4,35,0.01,0,1.15
11195,17.89,58.88,278.25,278.43,278.92,194.58,8.4,35,0.01,0.01,1.15
11196,17.9,58.88,278.05,277.84,277.64,194.63,8.4,34.99,0.01,0.01,1.15
11197,17.9,58.87,278.64,278.07,277.6,195.22,8.4,35,0.01,0.01,1.15
11198,17.89,58.87,278.21,278.07,277.85,195.45,8.4,34.99,0.01,0.01,1.15
11199,17.9,58.87,278.47,277.85,278.85,195.28,8.4,35,0.01,0,1.15
11200,17.9,58.88,278.46,277.55,277.59,195.26,8.4,35,0.01,0.01,1.15
11201,17.9,58.87,276.99,277.99,278.15,194.92,8.4,35,0.01,0.01,1.15
11202,17.9,58.88,278.73,278.17,278.61,194.48,8.41,35,0.01,0.01,1.16
11203,17.9,58.88,277.97,278.86,278.32,195.35,8.4,35,0.02,0.01,1.15
11204,17.9,58.87,277.07,278.13,278.28,195.18,8.41,35,0.01,0.02,1.15
11205,17.9,58.87,276.69,278.3,278.18,195.13,8.4,35,0.01,0.01,1.15
11206,17.89,58.87,277.97,278.28,278.47,195.33,8.4,35,0.02,0.01,1.15
11207,17.9,58.87,276.87,278.09,278.33,194.89,8.4,35,0.01,0.01,1.14
11208,17.9,58.87,277.95,278.16,278.05,194.73,8.4,35,0.01,0.01,1.15
11209,17.89,58.87,278.17,278.45,278.02,194.77,8.4,35,0.01,0.02,1.15
11210,17.9,58.87,278.34,277.16,277.59,194.82,8.4,35,0.01,0.01,1.14
11211,17.9,58.88,278.47,278.4,278.81,195.26,8.4,35,0.02,0.01,1.15
11212,17.9,58.88,277.31,277.9,277.75,195.33,8.4,35,0.01,0.01,1.15
11213,17.89,58.88,277.64,277.57,277.64,195.65,8.4,34.99,0.01,0.01,1.15
11214,17.89,58.88,278.54,278.3,277.34,194.97,8.4,35,0.01,0.01,1.15
11215,17.9,58.88,277.82,277.67,278.47,194.42,8.4,35,0.01,0.01,1.15
11216,17.9,58.88,277.78,278.26,278.03,195.24,8.41,35,0.01,0,1.14
11217,17.89,58.88,277.14,279.18,278.11,195.65,8.4,35,0.01,0.01,1.15
11218,17.89,58.88,276.93,278.2,278.18,195.69,8.4,35,0.01,0.01,1.15
11219,17.9,58.88,277.2,278.09,278.68,195.34,8.4,35,0.01,0.01,1.15
11220,17.89,58.87,278.01,278.79,278.2,194.67,8.4,35,0.01,0.01,1.15
11221,17.9,58.88,277.29,278.77,277.6,194.52,8.4,35,0.01,0.01,1.14
11222,17.89,58.87,278.15,278.42,277.4,195.28,8.4,35,0.01,0.01,1.14
11223,17.9,58.88,278.46,277.63,278.26,194.77,8.4,35,0.02,0.01,1.15
11224,17.9,58.88,278.45,277.46,277.73,194.99,8.4,35,0.01,0.01,1.15
11225,17.9,58.88,278.51,278.28,277.64,194.69,8.41,35,0.01,0.01,1.14
11226,17.9,58.88,278.21,277.69,278.02,194.99,8.4,34.99,0.01,0.01,1.15
11227,17.9,58.88,278.18,278.27,278.15,195.01,8.4,35,0.01,0.01,1.15
11228,17.89,58.87,278.28,276.66,277.28,195.3,8.4,35,0.02,0.02,1.15
11229,17.9,58.88,278.44,278.05,278.58,195.13,8.4,35,0.01,0.01,1.15
11230,17.9,58.87,277.48,278.08,278.28,194.7,8.4,35.01,0.01,0.01,1.15
11231,17.9,58.88,277.73,277.71,277.95,195.31,8.4,35,0.01,0.01,1.15
11232,17.9,58.88,277.9,278.32,278.66,195.03,8.4,35,0.01,0.01,1.15
11233,17.9,58.88,278.15,277.88,277.61,194.75,8.4,35,0.01,0.01,1.14
11234,17.9,58.88,278.04,277.88,277.26,195.11,8.4,35,0.01,0.01,1.15
11235,17.89,58.87,278.18,278.21,277.65,195.07,8.4,35,0.01,0.01,1.15
11236,17.9,58.88,277.97,277.4,277.9,195.19,8.4,35,0.01,0.01,1.15
11237,17.89,58.87,278.83,278.22,278.05,194.63,8.4,35,0.01,0.01,1.14
11238,17.9,58.88,278.67,277.86,278.29,195.12,8.39,35,0.01,0.01,1.15
11239,17.89,58.88,278.34,278.58,278.35,194.49,8.4,35,0.01,0,1.15
11240,17.9,58.88,277.61,277.77,277.73,194.67,8.4,35,0.01,0.01,1.15
11241,17.9,58.87,278.24,278.32,278.78,195.39,8.4,35,0.01,0,1.14
11242,17.89,58.87,277.29,277.88,278.15,194.82,8.4,35,0.01,0.01,1.14
11243,17.9,58.87,278.47,277.77,278.96,194.91,8.41,35,0.01,0.01,1.15
11244,17.9,58.87,277.96,278.37,278.32,194.6,8.4,35,0.01,0.01,1.15
11245,17.9,58.87,277.7,278.1,277.78,195.35,8.4,35,0.01,0.01,1.15
11246,17.89,58.87,278.39,277.56,278.13,195.25,8.4,35,0.02,0.01,1.15
11247,17.89,58.88,276.95,277.96,277.75,194.87,8.4,35,0.01,0.01,1.15
11248,17.9,58.88,277.83,277.77,277.8,194.35,8.4,35,0.01,0.01,1.15
11249,17.9,58.88,278.65,278.49,278.22,194.56,8.39,35,0,0.01,1.15
11250,17.89,58.87,278.49,277.21,276.94,194.93,8.4,35,0.01,0.01,1.15
11251,17.89,58.87,278.48,278.58,278.21,195.23,8.4,35,0.01,0.01,1.15
11252,17.89,58.88,278.14,277.18,278.9,194.78,8.41,35,0.01,0.01,1.15
11253,17.9,58.87,277.16,277.09,278.23,194.57,8.4,35,0.02,0.01,1.15
11254,17.9,58.88,278.31,276.37,277.22,194.59,8.4,35,0.01,0.01,1.15
11255,17.89,58.88,278.39,277.8,278.16,195.27,8.4,35,0.01,0.02,1.14
11256,17.9,58.88,278.31,278.48,277,195.28,8.4,35,0,0.01,1.15
11257,17.9,58.88,277.5,277.42,277.89,195.29,8.4,35,0.01,0.01,1.15
11258,17.9,58.88,277.66,278.52,278.21,195.15,8.4,35,0.02,0.01,1.15
11259,17.9,58.87,277.76,277.78,278.02,194.81,8.39,35,0.01,0.01,1.15
11260,17.89,58.87,277.59,278.05,278.61,195.03,8.4,35,0.01,0.01,1.15
11261,17.9,58.87,278.29,277.34,278.65,195.29,8.4,35,0.02,0.01,1.15
11262,17.9,58.87,277.87,277.54,277.88,195.3,8.4,35,0.01,0,1.15
11263,17.9,58.88,278.31,278.5,277.18,194.95,8.4,35,0.01,0.01,1.15
11264,17.9,58.88,278.08,278.51,277.85,195.37,8.4,35,0,0.01,1.15
11265,17.89,58.88,277.41,277.68,277.65,195.23,8.4,35,0.02,0.01,1.15
11266,17.9,58.88,278.8,277.14,278.35,195.44,8.4,34.99,0.01,0,1.15
11267,17.9,58.87,277.82,277.57,277.53,194.99,8.4,35,0.02,0,1.15
11268,17.9,58.88,278.47,277.16,278.04,195.01,8.4,35,0.01,0.02,1.15
11269,17.89,58.87,279.07,277.41,278.23,194.98,8.4,35,0.01,0.01,1.15
11270,17.9,58.87,277.84,277.81,277.53,195,8.4,35,0.01,0.01,1.15
11271,17.9,58.88,278.34,277.83,277.67,195.08,8.4,34.99,0.01,0.01,1.15
11272,17.9,58.88,278.39,277.78,278.32,195.26,8.4,35,0.01,0.01,1.15
11273,17.9,58.87,278.2,278.84,278.45,194.91,8.4,35,0.01,0.02,1.14
11274,17.9,58.88,277.93,277.35,277.33,194.73,8.4,35,0,0.01,1.14
11275,17.9,58.88,277.85,278.45,277.99,195.19,8.4,35,0.01,0.01,1.15
11276,17.89,58.87,278.06,277.91,278.49,194.73,8.4,35,0.01,0.01,1.15
11277,17.9,58.88,277.79,277.83,277.57,195.05,8.4,35,0.01,0.01,1.15
11278,17.9,58.88,277.38,277.19,278.09,194.99,8.4,35,0.01,0.01,1.15
11279,17.9,58.88,278.32,277.59,278.31,195.07,8.4,35,0.01,0.01,1.15
11280,17.9,58.87,278.62,277.95,278.67,195.06,8.4,34.99,0.01,0.01,1.15
11281,17.9,58.88,278.53,278.09,278.04,194.74,8.4,35,0.01,0.01,1.15
11282,17.9,58.87,278.26,277.78,278.22,195.02,8.4,35,0.01,0.02,1.15
11283,17.9,58.88,277.44,278.08,278.21,195.06,8.4,35,0.01,0.01,1.15
11284,17.9,58.88,278.17,278.39,278.17,194.65,8.4,35,0.01,0.01,1.15
11285,17.89,58.88,277.72,278.26,278.71,194.91,8.4,35,0.02,0.01,1.15
11286,17.9,58.88,278.35,277.94,278.09,195.1,8.4,35,0.01,0.01,1.15
11287,17.89,58.88,278.78,277.49,277.18,195.62,8.4,35,0.01,0.01,1.15
11288,17.89,58.88,277.66,278.58,278.68,195.16,8.39,35,0.01,0.01,1.15
11289,17.89,58.87,278.21,278.31,278.35,195.42,8.4,35,0.01,0.01,1.15
11290,17.9,58.88,277.21,277.76,278.1,195.01,8.4,35,0.02,0.01,1.15
11291,17.9,58.88,278.01,278,277.28,195.09,8.4,35,0.01,0.01,1.15
11292,17.9,58.87,278.03,278.02,279.16,194.93,8.4,35,0.01,0.02,1.14
11293,17.9,58.88,278.08,278.06,277.55,195.03,8.4,35,0.01,0.01,1.15
11294,17.89,58.87,278.22,278.61,277.28,194.91,8.4,35,0.01,0.01,1.15
11295,17.9,58.88,277.4,277.86,278.47,195.16,8.4,35,0.01,0.02,1.15
11296,17.9,58.88,278.15,277.69,278.52,194.78,8.39,35,0.02,0.01,1.15
11297,17.89,58.88,277.04,277.83,277.91,194.91,8.4,34.99,0.01,0.01,1.15
11298,17.9,58.88,277.55,277.36,278.28,195.13,8.4,35,0.01,0.01,1.15
11299,17.9,58.88,277.69,278.69,278.07,195.01,8.41,35,0.01,0.01,1.15
11300,17.9,58.88,278.16,277.81,277.78,195,8.4,35,0.01,0.01,1.14
11301,17.9,58.88,277.97,279.21,278.24,195.35,8.4,35,0.01,0,1.15
11302,17.9,58.87,277.97,278.46,277.78,194.88,8.4,35,0.01,0.01,1.15
11303,17.89,58.87,278.39,277.18,278.55,195.32,8.4,35,0.01,0.01,1.15
11304,17.9,58.87,278.4,278.19,278.81,195.07,8.4,35,0.01,0.01,1.15
11305,17.89,58.87,278.05,278.16,278.86,194.59,8.39,35,0.01,0.01,1.15
11306,17.89,58.87,277.38,277.97,277.87,194.94,8.4,35,0.01,0.01,1.15
11307,17.9,58.88,277.99,278.97,278.34,194.69,8.4,35,0.01,0.01,1.15
11308,17.89,58.88,277.21,278.14,277.98,195.54,8.4,35.01,0,0.01,1.15
11309,17.89,58.88,278.3,277.31,278.05,195.15,8.4,35,0.01,0.01,1.15
11310,17.89,58.88,278.36,278.33,277.13,194.94,8.4,35,0.01,0.01,1.14
11311,17.9,58.87,278.19,277.59,277.57,194.69,8.4,35,0.01,0.01,1.15
11312,17.89,58.87,278.62,277.55,278.55,194.63,8.4,35,0.01,0.01,1.15
11313,17.89,58.88,278.89,278.2,277.32,194.56,8.4,35,0.01,0.01,1.15
11314,17.89,58.88,278.35,277.33,278.12,194.69,8.4,35,0.01,0.01,1.15
11315,17.89,58.88,278.04,277.9,277.29,194.99,8.4,35,0.01,0.01,1.14
11316,17.9,58.88,278.42,277.88,277.88,194.75,8.4,35,0.01,0.01,1.14
11317,17.89,58.88,277.81,278.92,277.16,194.8,8.4,35,0.01,0.01,1.14
11318,17.89,58.88,277.53,277.78,278.5,194.84,8.4,35,0.02,0.01,1.15
11319,17.9,58.87,276.68,278.04,277.97,195.31,8.4,35,0.01,0.01,1.14
11320,17.89,58.87,277.65,278.12,277.49,194.88,8.4,35,0.01,0.01,1.15
11321,17.9,58.88,278.41,278.14,277.88,194.99,8.4,35,0.01,0.01,1.15
11322,17.9,58.88,277.83,277.96,278.1,194.54,8.4,35,0.01,0.01,1.15
11323,17.9,58.88,277.63,277.6,277.43,194.98,8.4,35,0.01,0.01,1.15
11324,17.9,58.88,277.89,277.79,277.83,194.63,8.4,35,0.02,0.01,1.15
11325,17.89,58.87,277.33,279.07,278.1,194.69,8.39,35,0.01,0,1.15
11326,17.9,58.87,278,277.86,277.71,194.78,8.4,35,0.01,0.01,1.15
11327,17.89,58.88,277.89,278.68,277.42,194.76,8.4,35,0.01,0.01,1.15
11328,17.89,58.88,277.02,277.86,277.65,195.08,8.4,35,0.01,0.01,1.15
11329,17.89,58.87,278.03,278.2,277.44,194.44,8.4,35,0.01,0.01,1.15
11330,17.9,58.87,277.74,278.08,278.09,194.72,8.4,35,0.01,0.01,1.15
11331,17.9,58.87,278.21,277.88,278.23,194.83,8.4,35,0.01,0.01,1.15
11332,17.9,58.88,278.35,277.23,277.55,195.15,8.4,35,0.01,0.01,1.15
11333,17.89,58.87,278.4,277.22,278.76,195.74,8.4,35,0.01,0.01,1.15
11334,17.9,58.88,278.47,278.63,277.98,194.83,8.4,34.99,0.02,0.01,1.15
11335,17.89,58.87,278.23,278.83,278.37,194.49,8.4,35,0.01,0.01,1.14
11336,17.9,58.87,278.81,278.02,278.57,194.5,8.4,34.99,0.01,0.01,1.15
11337,17.9,58.88,278.04,278.7,278.22,194.62,8.4,35,0.01,0.01,1.15
11338,17.9,58.88,278.84,278.58,278.22,195.02,8.4,35,0.01,0.02,1.15
11339,17.89,58.87,277.99,277.2,277.99,194.98,8.4,35,0.01,0.01,1.15
11340,17.9,58.88,277.5,277.58,278.66,194.53,8.4,35,0.01,0.01,1.15
11341,17.9,58.88,277.84,277.73,278.77,194.61,8.4,35,0.01,0.01,1.15
11342,17.9,58.88,277.67,277.01,278.32,194.76,8.4,35,0.02,0.01,1.15
11343,17.89,58.87,278.49,277.91,278.34,194.87,8.4,35,0.01,0.01,1.15
11344,17.9,58.88,277.87,277.84,277.75,194.81,8.4,35,0.01,0.01,1.15
11345,17.9,58.88,277.91,277.36,278.26,194.82,8.4,35,0,0.01,1.15
11346,17.9,58.87,278.25,278.09,277.75,194.38,8.4,35,0.01,0.01,1.15
11347,17.9,58.88,278.61,277.6,278.12,194.57,8.4,35,0.01,0.01,1.15
11348,17.89,58.88,278.06,278.05,277.13,194.67,8.4,35,0.01,0.01,1.15
11349,17.9,58.88,278.34,278.51,277.89,195.32,8.4,35,0.01,0.01,1.15
11350,17.89,58.87,278.12,278.42,277.63,194.72,8.4,35.01,0.01,0.01,1.15
11351,17.89,58.88,278.25,277.14,278.19,195.09,8.4,35.01,0.01,0,1.15
11352,17.9,58.88,278.61,278,278.91,195.14,8.4,35,0.01,0.01,1.15
11353,17.9,58.87,278.31,277.38,277.52,195.34,8.4,35,0.01,0.01,1.15
11354,17.89,58.88,278.35,278.19,277.82,194.88,8.4,35,0.01,0.01,1.15
11355,17.9,58.88,277.28,278.03,278.61,195.44,8.4,35,0.01,0.01,1.15
11356,17.9,58.88,278.58,277.95,277.67,195.35,8.4,35,0.01,0.01,1.15
11357,17.9,58.88,277.89,278.16,277.74,194.56,8.4,35,0.01,0.01,1.15
11358,17.89,58.87,277.52,277.34,277.62,195.1,8.4,35,0.01,0.01,1.15
11359,17.89,58.88,277.2,277.44,278.55,195.25,8.4,35,0.01,0.01,1.15
11360,17.9,58.88,277.35,277.59,278.08,195.55,8.4,34.99,0.01,0.01,1.15
11361,17.9,58.87,277.35,278.38,278.09,194.8,8.4,35,0.01,0.01,1.15
11362,17.89,58.88,277.54,278.29,278.33,195.16,8.4,35,0.02,0.01,1.15
11363,17.9,58.87,277.18,278.58,278.08,195.04,8.41,35,0.02,0.01,1.15
11364,17.9,58.88,277.21,278.19,278.22,194.99,8.4,35,0.01,0.01,1.15
11365,17.9,58.87,277.69,278.29,277.3,194.69,8.4,35,0.01,0.01,1.15
11366,17.9,58.88,277.33,278.64,277.68,194.85,8.4,35,0.02,0.01,1.15
11367,17.9,58.88,277.79,278.28,277.06,194.44,8.4,35,0.01,0.01,1.15
11368,17.9,58.88,276.65,278.38,278.79,195.33,8.4,35,0.01,0.01,1.14
11369,17.9,58.87,276.98,277.98,278.07,195.28,8.4,35,0.01,0.01,1.15
11370,17.9,58.88,277.7,277.8,278.12,195.3,8.4,35,0.02,0.01,1.15
11371,17.9,58.87,278.2,278.04,278.03,195.02,8.4,35,0.01,0.01,1.14
11372,17.9,58.87,278.45,277.96,278.53,194.62,8.4,35,0.01,0.01,1.15
11373,17.9,58.87,277.75,277.44,277.99,194.97,8.4,35,0.01,0.01,1.15
11374,17.89,58.88,278.46,278.29,278.43,194.88,8.41,35.01,0,0.01,1.15
11375,17.89,58.87,278.43,278.51,278.17,194.55,8.4,35,0.01,0.01,1.15
11376,17.9,58.87,278.18,277.82,278.92,194.93,8.4,35,0.01,0.01,1.16
11377,17.89,58.88,277.36,278.05,277.85,195.44,8.4,35,0.02,0.01,1.15
11378,17.9,58.87,277.74,278.53,278.44,194.49,8.4,35,0.01,0.01,1.15
11379,17.9,58.87,277.59,278.57,278.35,194.54,8.4,35,0.01,0.01,1.15
11380,17.89,58.88,278.08,278.05,277.77,195.35,8.41,35,0.01,0.01,1.15
11381,17.89,58.88,277.34,277.99,278.33,195.1,8.4,34.99,0.01,0.01,1.15
11382,17.9,58.87,278.82,278.28,278.15,194.96,8.4,35,0,0.01,1.15
11383,17.9,58.88,276.85,278.35,278.02,194.18,8.4,35,0.01,0.01,1.15
11384,17.89,58.88,278.11,277.77,277.32,194.83,8.4,34.99,0.01,0.01,1.15
11385,17.89,58.88,279.14,278.37,278.09,194.51,8.4,35,0.01,0.01,1.15
11386,17.89,58.88,277.75,278.48,278.13,194.91,8.4,35,0.02,0.01,1.15
11387,17.89,58.87,278.76,278.72,278.24,195.34,8.41,35,0.01,0.01,1.14
11388,17.9,58.88,278.41,277.46,278.41,195.07,8.4,35,0.02,0.01,1.15
11389,17.9,58.88,277.66,277.63,277.67,195.03,8.4,35,0.01,0.01,1.15
11390,17.89,58.87,278.2,277.72,277.37,194.58,8.41,35,0.01,0.01,1.15
11391,17.89,58.88,277.9,278.7,278.62,195.57,8.4,35,0.02,0.01,1.15
11392,17.89,58.87,277.8,277.6,277.38,195.17,8.4,35,0.01,0.01,1.15
11393,17.89,58.88,278.09,278.63,278.33,195.06,8.4,35,0.01,0.02,1.15
11394,17.9,58.88,278.6,277.91,277.17,194.96,8.4,35,0.01,0.01,1.15
11395,17.9,58.87,278.57,277.9,277.32,194.76,8.4,35,0.01,0.01,1.15
11396,17.89,58.88,277.76,277.76,277.53,194.95,8.4,35,0.01,0.01,1.15
11397,17.9,58.87,277.9,278.52,278.51,195.62,8.4,35,0.01,0.01,1.15
11398,17.9,58.88,278.85,277.9,277.6,194.83,8.4,35,0.02,0.01,1.15
11399,17.9,58.87,277.84,277.5,277.33,195.48,8.4,35,0.01,0.01,1.15
11400,17.9,58.88,278.14,277.83,278.73,195.36,8.4,35,0.01,0.02,1.15
11401,17.9,58.87,277.67,278.72,277.66,195.18,8.39,34.99,0.01,0.01,1.15
11402,17.89,58.88,278.32,277.88,278.11,195.76,8.39,35,0.01,0.01,1.14
11403,17.89,58.88,277.71,278.06,278.02,195.67,8.4,35,0.01,0.01,1.15
11404,17.9,58.88,277.96,277.54,277.66,195.37,8.4,35,0.01,0.01,1.15
11405,17.89,58.88,277.94,278.14,277.77,194.43,8.4,35,0.01,0.01,1.14
11406,17.9,58.88,279.24,277.59,278.37,195.19,8.4,35,0.01,0.01,1.15
11407,17.9,58.88,278.4,278.48,277.03,194.96,8.4,35,0.01,0.01,1.15
11408,17.9,58.88,278.7,277.67,277.8,195.02,8.4,35,0.01,0.01,1.14
11409,17.9,58.87,277.77,277.77,278.21,195.04,8.4,35,0.01,0.01,1.15
11410,17.9,58.88,277.68,278.21,277.71,195.45,8.4,35,0.01,0.01,1.15
